codigo_neg,cantidad_entregada
20028918-05,30
19991189-03,60
20086955-04,60
20086955-04,60
20086955-04,60
20086955-04,60
19996055-07,30
20080461-49,30
20080461-49,30
00048898-09,30
20135125-02,14
20135125-02,14
20135125-02,14
20135125-02,14
20135125-02,14
20066793-17,5
00051716-01,30
00051716-01,30
19944003-06,90
19977699-03,2
19975971-01,30
20025310-09,90
20140779-02,30
20140779-02,30
20140779-02,30
20140779-02,30
20140779-02,30
20140779-02,30
20140779-02,30
00047085-10,14
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
19900906-21,50
20001675-01,2
19975971-01,28
20019923-07,30
20094550-02,1
19993385-05,90
19905554-12,90
20044926-02,30
00044405-03,30
00044405-03,30
19929856-13,30
19935303-04,180
19935303-04,180
20012688-01,1
20001614-01,21
20008603-01,30
20008603-01,30
20008603-01,30
20008603-01,30
19959695-03,1
19994793-01,1
00217276-02,2
20135125-02,10
20135125-02,10
20059849-01,1
20059849-01,1
20048287-07,30
01981505-13,30
20082257-02,30
20082257-02,30
19900906-21,38
19941418-04,90
20010673,60
20044614-04,60
00047085-10,10
00051716-01,20
20005109-07,60
20005109-07,60
20005109-07,60
19944003-06,60
19999331-01,2
20107054-10,30
19914682-02,14
19999947-18,30
20025310-09,60
20025310-09,60
20025310-09,60
20025310-09,60
20140779-02,20
00011697-02,1
00011697-02,1
19954204-04,6
20027702-31,30
20027702-31,30
20027702-31,30
20027702-31,30
20027702-31,30
20027702-31,30
20027702-31,30
19999832-02,3
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19992351-04,30
19923975-01,1
19932573-03,60
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
20107672-05,30
