codigo_neg,cantidad_entrega,tipo_entrega
20122152-2,90,TOTAL
20103181-11,60,TOTAL
20056954-1,1,TOTAL
20086613-4,1,TOTAL
20019918-2,30,TOTAL
20060296-2,84,TOTAL
20122250-2,1,TOTAL
19928855-01,3,TOTAL
20061025-20,3,TOTAL
20060296-2,84,TOTAL
20122152-2,30,TOTAL
20122152-2,90,TOTAL
20097785-17,30,TOTAL
19980015-9,25,TOTAL
19976365,25,TOTAL
20134577-1,2,TOTAL
199905549-2,90,TOTAL
46792-3,3,TOTAL
213259-3,3,TOTAL
20061025-20,3,TOTAL
20088574-1,60,TOTAL
206777-1,25,TOTAL
213259-3,3,TOTAL
22916-2,1,TOTAL
19987947,25,TOTAL
20088574-1,60,TOTAL
138339,10,TOTAL
1983468,1,TOTAL
20097586-1,30,TOTAL
20097586-1,30,TOTAL
32602-14,25,TOTAL
20097586-1,30,TOTAL
19932152-2,1,TOTAL
19935777-12,90,TOTAL
19987947,25,TOTAL
230133-2,60,TOTAL
20097586-1,15,TOTAL
20120938-1,30,TOTAL
20120938-1,28,TOTAL
20091441,1,TOTAL
20120938-1,30,TOTAL
20097785-17,30,TOTAL
19928855-01,1,TOTAL
20029760-1,4,TOTAL
20059262-2,3,TOTAL
20197193-02,30,TOTAL
19977699-1,120,TOTAL
20097586-1,30,TOTAL
20097586-1,30,TOTAL
20097785-17,60,TOTAL
20097586-1,30,TOTAL
19982562-8,15,TOTAL
20083126-6,60,TOTAL
20137227-1,1,TOTAL
19976365,25,TOTAL
58027-10,60,TOTAL
20061025-20,2,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
58027-10,60,TOTAL
20104455-1,60,TOTAL
20019918-2,30,TOTAL
20088574-1,60,TOTAL
19963349-4,30,TOTAL
20104455-1,60,TOTAL
20019918-2,30,TOTAL
38635-5,30,TOTAL
20088574-1,60,TOTAL
20067345-1,120,TOTAL
20195376-01,60,TOTAL
20156998-1,1,TOTAL
206776,25,TOTAL
19905550-1,30,TOTAL
19987947,25,TOTAL
20120938-1,60,TOTAL
20128168-1,2,TOTAL
20122152-2,90,TOTAL
20132095,3,TOTAL
19987944-1,25,TOTAL
20097586-1,30,TOTAL
19942450-05,30,TOTAL
20061025-20,2,TOTAL
20137227-1,1,TOTAL
20088574-1,60,TOTAL
20104457-1,30,TOTAL
19918906-1,1,TOTAL
32602-14,25,TOTAL
20027702-31,12,TOTAL
19976365,25,TOTAL
20088574-1,30,TOTAL
20177170,30,TOTAL
19963349-4,30,TOTAL
20067183-5,28,TOTAL
20043340-17,30,TOTAL
20104457-1,60,TOTAL
20070928-2,30,TOTAL
206776,25,TOTAL
20104457-1,30,TOTAL
19928855-01,5,TOTAL
20097785-17,60,TOTAL
32602-14,25,TOTAL
19987944-1,25,TOTAL
20084031-2,30,TOTAL
20156587-1,180,TOTAL
20088574-1,60,TOTAL
206776,25,TOTAL
20144811-2,28,TOTAL
206776,25,TOTAL
20123645-10,15,TOTAL
20084031-2,30,TOTAL
20012566,60,TOTAL
58027-10,60,TOTAL
20046741-6,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19991309-1,1,TOTAL
19982562-8,15,TOTAL
20134577-1,1,TOTAL
19951790-2,40,TOTAL
19954814-4,7,TOTAL
19963351-2,14,TOTAL
20086613-4,1,TOTAL
58027-10,30,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
19982562-8,30,TOTAL
20065665-1,30,TOTAL
19975977-5,60,TOTAL
227600-1,30,TOTAL
20061025-20,3,TOTAL
19980678-1,1,TOTAL
20061025-20,3,TOTAL
20084031-2,30,TOTAL
19980015-9,25,TOTAL
20097785-17,60,TOTAL
20027209-3,2,TOTAL
20144811-2,30,TOTAL
20088574-1,60,TOTAL
20084031-2,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
27363-1,20,TOTAL
27363-1,40,TOTAL
58027-10,60,TOTAL
27363-1,60,TOTAL
20084031-2,30,TOTAL
20122152-2,90,TOTAL
206776,25,TOTAL
20097785-17,30,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19989500-03,30,TOTAL
20136180-3,15,TOTAL
19987947,25,TOTAL
20027209-3,2,TOTAL
20084031-2,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20027209-3,2,TOTAL
19992938-11,90,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
20196656-2,28,TOTAL
20156587-1,30,TOTAL
20091441,1,TOTAL
20019919-2,30,TOTAL
19991309-1,1,TOTAL
206776,25,TOTAL
20096310-1,1,TOTAL
19976365,25,TOTAL
20204361-01,30,TOTAL
20070928-2,60,TOTAL
20122152-2,90,TOTAL
19987947,25,TOTAL
19982562-8,30,TOTAL
20084031-2,30,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
20090556-1,3,TOTAL
20120938-1,30,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19982562-8,30,TOTAL
19982562-8,30,TOTAL
20086913-03,30,TOTAL
19963298-2,30,TOTAL
19972124-1,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
20061025-20,1,TOTAL
58027-10,60,TOTAL
20123645-10,30,TOTAL
19955476-17,30,TOTAL
20123645-10,30,TOTAL
20091441,1,TOTAL
20103181-11,30,TOTAL
206776,25,TOTAL
199905549-2,60,TOTAL
20097785-17,30,TOTAL
20097785-17,60,TOTAL
19980015-9,25,TOTAL
20104457-1,60,TOTAL
20016428-1,30,TOTAL
20027645-31,30,TOTAL
19936296-8,15,TOTAL
206776,25,TOTAL
20022631-2,1,TOTAL
38635-5,30,TOTAL
20084031-2,30,TOTAL
32602-14,25,TOTAL
20070928-2,30,TOTAL
20061025-20,3,TOTAL
20084031-2,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20029777-1,4,TOTAL
32602-14,25,TOTAL
19900498-3,1,TOTAL
20097785-17,30,TOTAL
19980015-9,25,TOTAL
32602-14,25,TOTAL
19935303-4,15,TOTAL
19963351-2,20,TOTAL
20003211-1,30,TOTAL
19991309-1,1,TOTAL
20097785-17,30,TOTAL
20097785-17,60,TOTAL
206776,25,TOTAL
58027-10,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
20054403-1,1,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19982073-1,2,TOTAL
20091820-6,90,TOTAL
46792-3,1,TOTAL
19987947,25,TOTAL
20030795-2,25,TOTAL
206776,25,TOTAL
35448-4,30,TOTAL
19943015-10,30,TOTAL
19989500-03,90,TOTAL
20097785-17,60,TOTAL
20011084-5,30,TOTAL
20144811-2,60,TOTAL
19935303-4,180,TOTAL
20061025-20,90,TOTAL
42216-13,60,TOTAL
19960390-14,60,TOTAL
20051082-8,60,TOTAL
20144811-2,60,TOTAL
2012606-2,120,TOTAL
20100057-4,60,TOTAL
20100057-4,60,TOTAL
19943741-1,50,TOTAL
20112763-3,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
19987947,25,TOTAL
20060296-2,42,TOTAL
20060296-2,42,TOTAL
20173957-1,4,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19928855-01,6,TOTAL
206776,25,TOTAL
27363-1,20,TOTAL
19976365,25,TOTAL
22916-2,1,TOTAL
19984840-1,20,TOTAL
20113430-4,60,TOTAL
19999677-2,10,TOTAL
20138364-1,10,TOTAL
19918906-1,1,TOTAL
20097785-17,60,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20088574-1,60,TOTAL
32602-14,25,TOTAL
20122250-2,1,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
20090556-1,3,TOTAL
20084031-2,30,TOTAL
19980015-9,25,TOTAL
20084031-2,30,TOTAL
20137227-1,1,TOTAL
20070928-2,30,TOTAL
20011084-5,30,TOTAL
20097785-17,60,TOTAL
213259-3,3,TOTAL
20122250-2,2,TOTAL
19980015-9,25,TOTAL
20156587-1,60,TOTAL
19918906-1,1,TOTAL
20084031-2,30,TOTAL
20134577-1,1,TOTAL
20090556-1,3,TOTAL
20123645-10,30,TOTAL
19934690-1,30,TOTAL
19935303-4,60,TOTAL
20122250-2,1,TOTAL
20084031-2,30,TOTAL
20054403-1,1,TOTAL
19976365,25,TOTAL
19992452-8,50,TOTAL
20097785-17,30,TOTAL
22916-2,2,TOTAL
20097785-17,60,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20084031-2,30,TOTAL
32602-14,25,TOTAL
19976365,25,TOTAL
20097785-17,60,TOTAL
206777-1,25,TOTAL
19971195-2,120,TOTAL
20134577-1,1,TOTAL
19982562-8,10,TOTAL
20104457-1,30,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20036200-2,30,TOTAL
20097785-17,60,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
20084031-2,30,TOTAL
20084031-2,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19992452-8,25,TOTAL
32602-14,25,TOTAL
206777-1,25,TOTAL
32602-14,25,TOTAL
19900498-3,1,TOTAL
20088574-1,60,TOTAL
19918906-1,1,TOTAL
19918906-1,1,TOTAL
19918906-1,1,TOTAL
20019918-2,30,TOTAL
20019920-2,30,TOTAL
32602-14,25,TOTAL
20134577-1,1,TOTAL
20122152-2,30,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
20054403-1,1,TOTAL
38635-5,30,TOTAL
20003211-1,30,TOTAL
19934447-2,1,TOTAL
206776,25,TOTAL
19914657-5,60,TOTAL
20097785-17,60,TOTAL
199905549-2,60,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
206776,50,TOTAL
22916-2,1,TOTAL
32602-14,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20122250-2,1,TOTAL
20156587-1,60,TOTAL
20061025-20,1,TOTAL
20084031-2,30,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19987944-1,25,TOTAL
20100573-3,30,TOTAL
19914657-5,60,TOTAL
206777-1,25,TOTAL
20047839-1,12,TOTAL
206776,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
38635-5,30,TOTAL
20097785-17,60,TOTAL
20118033-2,60,TOTAL
20082364-01,1,TOTAL
20118033-2,60,TOTAL
19918906-1,1,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
19931043-1,28,TOTAL
20072701-1,2,TOTAL
32602-14,25,TOTAL
20122204-2,1,TOTAL
20103181-11,30,TOTAL
20084031-2,30,TOTAL
19976365,25,TOTAL
20104457-1,60,TOTAL
19987947,28,TOTAL
32602-14,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
58027-10,30,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
20086613-4,1,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
20122152-2,60,TOTAL
20097785-17,60,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20054403-1,1,TOTAL
20029777-1,4,TOTAL
20156587-1,90,TOTAL
20134577-1,1,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20097785-17,30,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20097785-17,60,TOTAL
19955476-17,30,TOTAL
20135121-2,14,TOTAL
19928855-01,2,TOTAL
206776,25,TOTAL
32602-14,50,TOTAL
20100573-3,30,TOTAL
20029760-1,4,TOTAL
20134577-1,1,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
20088574-1,60,TOTAL
38635-5,30,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20156998-1,1,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19928855-01,6,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
38635-5,30,TOTAL
19935303-4,83,TOTAL
19935303-4,37,TOTAL
19936296-8,30,TOTAL
19991189-3,30,TOTAL
20084031-2,30,TOTAL
20138364-1,5,TOTAL
58027-10,60,TOTAL
20103181-11,30,TOTAL
20084031-2,30,TOTAL
20196775-2,30,TOTAL
206776,25,TOTAL
20001982-2,1,TOTAL
206777-1,25,TOTAL
20157001-9,28,TOTAL
20073341-1,1,TOTAL
20084031-2,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
20103181-11,20,TOTAL
19976365,25,TOTAL
20103181-11,60,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
20103181-11,90,TOTAL
1982542-1,2,TOTAL
20097693-05,30,TOTAL
20103181-11,90,TOTAL
32602-14,25,TOTAL
20084031-2,30,TOTAL
20084031-2,30,TOTAL
199905549-2,60,TOTAL
206776,25,TOTAL
19980015-9,25,TOTAL
20122152-2,60,TOTAL
20090556-1,4,TOTAL
32602-14,25,TOTAL
20084031-2,30,TOTAL
19908244-03,30,TOTAL
19928855-01,6,TOTAL
20027209-3,1,TOTAL
20019920-2,30,TOTAL
20019920-2,30,TOTAL
19992452-8,25,TOTAL
19980015-9,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19991309-1,1,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
20118370-1,30,TOTAL
19980015-9,25,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19980015-9,25,TOTAL
19976365,13,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
20156998-1,1,TOTAL
20196775-2,28,TOTAL
206776,25,TOTAL
20122250-2,1,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
19987947,25,TOTAL
19940656-11,30,TOTAL
20066793-21,60,TOTAL
19935303-4,90,TOTAL
20027209-3,1,TOTAL
20097785-17,60,TOTAL
19976365,25,TOTAL
20122250-2,1,TOTAL
20027209-3,2,TOTAL
20185897,126,TOTAL
19982562-8,10,TOTAL
19948385-10,60,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20091819-6,30,TOTAL
20091819-6,30,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19974655-3,30,TOTAL
PENDIENTE,5,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20097785-17,60,TOTAL
206776,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20097785-17,30,TOTAL
20122250-2,2,TOTAL
20096310-1,1,TOTAL
19980015-9,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20122250-2,1,TOTAL
58027-10,30,TOTAL
20173957-1,4,TOTAL
19976365,25,TOTAL
20029777-1,4,TOTAL
1982542-1,3,TOTAL
20029762-1,4,TOTAL
44969-9,30,TOTAL
19987947,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
19980015-9,25,TOTAL
20054403-1,1,TOTAL
38635-5,30,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19987944-1,25,TOTAL
20084031-2,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19967881,1,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
58027-10,30,TOTAL
2012606-2,60,TOTAL
19928855-01,3,TOTAL
19928855-01,6,TOTAL
20120938-1,30,TOTAL
19980015-9,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
19918906-1,1,TOTAL
19918906-1,1,TOTAL
20122250-2,1,TOTAL
36995,90,TOTAL
44969-9,60,TOTAL
227365-7,60,TOTAL
20096310-1,1,TOTAL
19918906-1,1,TOTAL
20045149-1,1,TOTAL
20045149-1,1,TOTAL
20097785-17,60,TOTAL
20061025-20,3,TOTAL
20084031-2,30,TOTAL
20084031-2,30,TOTAL
20122152-2,90,TOTAL
20054403-1,1,TOTAL
20029762-1,3,TOTAL
20134577-1,1,TOTAL
206776,25,TOTAL
19987944-1,25,TOTAL
20001059-8,30,TOTAL
58027-10,60,TOTAL
20120938-1,28,TOTAL
19980015-9,25,TOTAL
19980015-9,25,TOTAL
20054403-1,1,TOTAL
206776,25,TOTAL
20134577-1,2,TOTAL
38635-5,10,TOTAL
19951790-2,20,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20120938-1,30,TOTAL
19976365,25,TOTAL
58027-10,60,TOTAL
19982073-1,1,TOTAL
206776,25,TOTAL
19982562-8,30,TOTAL
20196775-2,28,TOTAL
20029777-1,4,TOTAL
19980015-9,25,TOTAL
20097785-17,60,TOTAL
20122152-2,60,TOTAL
199905549-2,30,TOTAL
19934941-12,90,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20122152-2,90,TOTAL
20097785-17,28,TOTAL
20091441,1,TOTAL
47085-10,45,TOTAL
19948280-4,10,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,4,TOTAL
32602-14,25,TOTAL
1983607-1,30,TOTAL
20016549-64,120,TOTAL
199905549-2,90,TOTAL
19976365,25,TOTAL
58027-10,30,TOTAL
32602-14,25,TOTAL
20001982-2,1,TOTAL
38635-5,10,TOTAL
19975977-5,60,TOTAL
206776,25,TOTAL
20066117-18,60,TOTAL
20065665-1,30,TOTAL
44747-2,60,TOTAL
20128168-1,5,TOTAL
20029762-1,1,TOTAL
20029762-1,1,TOTAL
206776,25,TOTAL
206776,25,TOTAL
58027-10,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20027209-3,2,TOTAL
19934941-12,60,TOTAL
20054403-1,1,TOTAL
20070928-2,60,TOTAL
20122152-2,90,TOTAL
20122152-2,90,TOTAL
20044427-03,30,TOTAL
20046741-6,30,TOTAL
19976365,25,TOTAL
20027209-3,2,TOTAL
41911-3,1,TOTAL
206776,25,TOTAL
32602-14,25,TOTAL
20027209-3,1,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
38635-5,10,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
20120938-1,30,TOTAL
20120938-1,30,TOTAL
20179583-1,1,TOTAL
20157001-9,28,TOTAL
19987947,25,TOTAL
32602-14,25,TOTAL
38635-5,30,TOTAL
32602-14,25,TOTAL
22916-2,1,TOTAL
19992938-11,60,TOTAL
19982562-8,30,TOTAL
20137227-1,2,TOTAL
20178268-01,30,TOTAL
20016549-64,30,TOTAL
20001515-3,90,TOTAL
19993599-04,3,TOTAL
206776,25,TOTAL
20090556-1,3,TOTAL
20196656-2,30,TOTAL
20128168-1,7,TOTAL
20027209-3,1,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
58027-10,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19918906-1,1,TOTAL
20060296-2,84,TOTAL
20097785-17,60,TOTAL
20121750-3,30,TOTAL
20122250-2,1,TOTAL
20070928-2,60,TOTAL
19980015-9,25,TOTAL
19963298-2,30,TOTAL
38635-5,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20097785-17,60,TOTAL
20027209-3,1,TOTAL
20061025-20,2,TOTAL
20061025-20,2,TOTAL
206776,25,TOTAL
20109639-6,30,TOTAL
19928855-01,1,TOTAL
19955476-17,30,TOTAL
206776,25,TOTAL
20122204-2,1,TOTAL
19918906-1,1,TOTAL
32602-14,25,TOTAL
20120938-1,28,TOTAL
20122204-2,2,TOTAL
20097586-1,30,TOTAL
20027209-3,1,TOTAL
20058939-2,30,TOTAL
20065665-1,30,TOTAL
206776,25,TOTAL
20097785-17,30,TOTAL
19987947,25,TOTAL
38635-5,30,TOTAL
19941776-6,60,TOTAL
19987947,25,TOTAL
20029777-1,1,TOTAL
19976365,25,TOTAL
20020732-1,1,TOTAL
38635-5,30,TOTAL
19928855-01,2,TOTAL
20097785-17,60,TOTAL
20090556-1,2,TOTAL
20084031-2,30,TOTAL
20122250-2,1,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
20029760-1,4,TOTAL
206776,25,TOTAL
206776,25,TOTAL
19987947,30,TOTAL
20097785-17,60,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20060296-2,84,TOTAL
20027209-3,2,TOTAL
19976365,25,TOTAL
19960307-1,1,TOTAL
20097785-17,60,TOTAL
19928855-01,3,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20001982-2,1,TOTAL
206776,25,TOTAL
20212210-2,1,TOTAL
20212210-2,1,TOTAL
20027209-3,1,TOTAL
19928855-01,6,TOTAL
20122250-2,1,TOTAL
19990978-8,30,TOTAL
19900498-3,1,TOTAL
206776,25,TOTAL
20001982-2,1,TOTAL
19992452-8,25,TOTAL
19987947,25,TOTAL
213259-3,3,TOTAL
32602-14,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19982562-8,20,TOTAL
20061025-20,3,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20122152-2,60,TOTAL
19976365,25,TOTAL
206777-1,25,TOTAL
20208117-1,1,TOTAL
19976365,25,TOTAL
20122152-2,30,TOTAL
206777-1,25,TOTAL
20060296-2,70,TOTAL
19987947,25,TOTAL
19987947,25,TOTAL
206777-1,25,TOTAL
38635-5,10,TOTAL
19987947,25,TOTAL
19987947,25,TOTAL
19987947,25,TOTAL
20204361-01,30,TOTAL
20061025-20,2,TOTAL
19966754-1,1,TOTAL
19987947,25,TOTAL
20054403-1,1,TOTAL
213259-3,3,TOTAL
213259-3,3,TOTAL
32602-14,25,TOTAL
32602-14,25,TOTAL
19987947,25,TOTAL
19987947,25,TOTAL
19980015-9,25,TOTAL
213259-3,3,TOTAL
19976365,25,TOTAL
20103181-11,60,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19980015-9,25,TOTAL
32602-14,25,TOTAL
46792-3,3,TOTAL
19976365,25,TOTAL
20019919-2,28,TOTAL
19935777-12,60,TOTAL
20045149-1,1,TOTAL
20045149-1,1,TOTAL
20061379-1,5,TOTAL
20061379-1,5,TOTAL
32602-14,25,TOTAL
38635-5,30,TOTAL
19976365,25,TOTAL
19900498-3,1,TOTAL
213259-3,3,TOTAL
20060296-2,70,TOTAL
19984840-1,30,TOTAL
20104457-1,60,TOTAL
20060296-2,84,TOTAL
19987947,25,TOTAL
20061025-17,30,TOTAL
20122152-2,90,TOTAL
20001516-3,30,TOTAL
19980015-9,25,TOTAL
19987947,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
38635-5,30,TOTAL
32602-14,24,TOTAL
20047566-01,7,TOTAL
20061025-20,90,TOTAL
20097785-17,60,TOTAL
19980015-9,25,TOTAL
38635-5,30,TOTAL
19900498-3,1,TOTAL
20120938-1,30,TOTAL
20120938-1,30,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20060296-2,84,TOTAL
20027209-3,1,TOTAL
206776,25,TOTAL
20196616-1,1,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
20097785-17,90,TOTAL
20122250-2,1,TOTAL
20116740-01,30,TOTAL
19992452-8,25,TOTAL
19976365,25,TOTAL
20016549-64,60,TOTAL
38635-5,10,TOTAL
19980015-9,25,TOTAL
19980015-9,25,TOTAL
19976365,25,TOTAL
20029762-1,4,TOTAL
20029762-1,4,TOTAL
32602-14,30,TOTAL
20088574-1,30,TOTAL
32602-14,25,TOTAL
20054403-1,1,TOTAL
20023909-1,60,TOTAL
206166-3,60,TOTAL
19976365,25,TOTAL
19955886-1,30,TOTAL
20011084-5,30,TOTAL
20177233-4,30,TOTAL
19942450-05,30,TOTAL
19999677-2,56,TOTAL
19987944-1,25,TOTAL
19976365,25,TOTAL
32602-14,25,TOTAL
19976365,25,TOTAL
20097785-17,60,TOTAL
20097785-17,60,TOTAL
20122250-2,1,TOTAL
19999947-18,120,TOTAL
40927-14,60,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19929856-13,30,TOTAL
19987947,25,TOTAL
206776,25,TOTAL
19980015-9,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20204361-01,30,TOTAL
32602-14,25,TOTAL
20178268-01,30,TOTAL
20091820-6,30,TOTAL
20011084-5,18,TOTAL
20091820-6,30,TOTAL
35662-11,30,TOTAL
20092574-2,60,TOTAL
20135121-2,60,TOTAL
19972124-1,120,TOTAL
20066117-18,60,TOTAL
20066117-18,60,TOTAL
19972124-1,120,TOTAL
20135121-2,60,TOTAL
20092574-2,60,TOTAL
46792-3,3,TOTAL
199905549-2,60,TOTAL
19908242-1,1,TOTAL
58027-10,30,TOTAL
20178268-01,30,TOTAL
20156587-1,90,TOTAL
19976365,25,TOTAL
20137227-1,7,TOTAL
20158766-03,21,TOTAL
19951790-2,40,TOTAL
20076277-3,10,TOTAL
20066836-1,3,TOTAL
19935124-2,3,TOTAL
19959695-3,1,TOTAL
20027702-31,90,TOTAL
20084120-1,90,TOTAL
19999947-18,180,TOTAL
19960390-14,90,TOTAL
19953922-2,100,TOTAL
42216-13,90,TOTAL
19954814-4,90,TOTAL
39989-7,2,TOTAL
44969-9,180,TOTAL
19999146-2,3,TOTAL
20122250-2,2,TOTAL
20122250-2,1,TOTAL
20156998-1,1,TOTAL
20029762-1,1,TOTAL
19932578-1,30,TOTAL
19991189-3,30,TOTAL
19991309-1,1,TOTAL
20019918-2,30,TOTAL
20122250-2,2,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20104457-1,60,TOTAL
27363-1,14,TOTAL
20088574-1,60,TOTAL
20016428-1,28,TOTAL
19944003-6,30,TOTAL
20118370-1,60,TOTAL
20156587-1,60,TOTAL
32602-14,25,TOTAL
19987944-1,25,TOTAL
20070928-2,20,TOTAL
19980015-9,25,TOTAL
20122250-2,1,TOTAL
19934941-12,60,TOTAL
38635-5,10,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
206776,25,TOTAL
206776,25,TOTAL
20118266-2,30,TOTAL
19976365,25,TOTAL
20065665-1,30,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19976365,25,TOTAL
19928855-01,1,TOTAL
20097586-1,30,TOTAL
00030970-06,60,TOTAL
19935303-4,30,TOTAL
20135125-2,20,TOTAL
46792-3,3,TOTAL
