codigo_neg,cantidad_entrega,tipo_entrega
20001982-2,1,TOTAL
32602-14,25,TOTAL
19951790-2,40,TOTAL
19987947-8,25,TOTAL
20120938-1,30,TOTAL
PENDIENTE,30,TOTAL
19980015-9,25,TOTAL
19976365-2,25,TOTAL
20122152-2,120,TOTAL
19987947-8,25,TOTAL
19972058-1,4,TOTAL
20040184,100,TOTAL
20078974-42,30,TOTAL
20082695-1,60,TOTAL
20155756,4,TOTAL
20046741-6,60,TOTAL
19972058-1,2,TOTAL
20122250-2,2,TOTAL
20097785-17,60,TOTAL
20088136,3,TOTAL
19990978-8,30,TOTAL
20156587-1,90,TOTAL
19934941-12,30,TOTAL
200002171-4,90,TOTAL
2012606-2,180,TOTAL
206777-1,25,TOTAL
20177170,10,TOTAL
20064759,10,TOTAL
32602-1,25,TOTAL
11699,2,TOTAL
20088136,3,TOTAL
20177170,14,TOTAL
11699,1,TOTAL
19938735,30,TOTAL
20107765,2,TOTAL
20116740-01,30,TOTAL
20120938-1,60,TOTAL
20070928-2,30,TOTAL
20046741-6,20,TOTAL
20267087,1,TOTAL
20096938-3,4,TOTAL
20135121-2,30,TOTAL
20134305,2,TOTAL
20088136,3,TOTAL
20125491,30,TOTAL
20046741-6,20,TOTAL
19914657-5,90,TOTAL
20125491,120,TOTAL
20001982-2,1,TOTAL
20096310-1,1,TOTAL
20134577-1,1,TOTAL
20096310-1,1,TOTAL
20104221-02,20,TOTAL
20125491,90,TOTAL
20029760-1,4,TOTAL
19987944-2,25,TOTAL
20027209-3,2,TOTAL
19975977-5,30,TOTAL
20125491,90,TOTAL
20088574-1,30,TOTAL
20267087,7,TOTAL
206776-14,25,TOTAL
20001982-2,1,TOTAL
20125491,30,TOTAL
19985874-4,30,TOTAL
PENDIENTE,1,TOTAL
PENDIENTE,2,TOTAL
19934941-12,60,TOTAL
PENDIENTE,30,TOTAL
20122250-2,2,TOTAL
20088136,3,TOTAL
20120938-1,30,TOTAL
19976365-2,25,TOTAL
20125491,120,TOTAL
206776-14,25,TOTAL
20001982-2,1,TOTAL
19991309-1,1,TOTAL
20086613-4,1,TOTAL
19992655-1,1,TOTAL
20212210-2,1,TOTAL
19972058-1,4,TOTAL
20081872,60,TOTAL
20001982-2,1,TOTAL
20122250-2,2,TOTAL
PENDIENTE,1,TOTAL
19976365-2,25,TOTAL
20122250-2,1,TOTAL
20222722,90,TOTAL
20122250-2,2,TOTAL
19960307-1,1,TOTAL
19972058-1,3,TOTAL
20090556-1,2,TOTAL
20125491,90,TOTAL
20204362-01,30,TOTAL
20001982-2,2,TOTAL
19993599-04,3,TOTAL
20084031-2,1,TOTAL
20096310-1,1,TOTAL
20067032,90,TOTAL
19960116-15,30,TOTAL
19992452-8,0,TOTAL
20001982-2,2,TOTAL
20134305,2,TOTAL
20179583-1,2,TOTAL
19965663-6,1,TOTAL
19965663-6,1,TOTAL
19936411-1,180,TOTAL
20001982-2,1,TOTAL
20001982-2,1,TOTAL
20104337,60,TOTAL
20082633-1,2,TOTAL
63654,3,TOTAL
20064903-4,30,TOTAL
20122250-2,2,TOTAL
32602-1,25,TOTAL
206776-14,25,TOTAL
20125491,60,TOTAL
20029762-1,4,TOTAL
20122152-2,90,TOTAL
20088136,3,TOTAL
20064903-4,20,TOTAL
19935777-12,30,TOTAL
20156587-1,120,TOTAL
20222722,90,TOTAL
20128168-1,4,TOTAL
20122250-2,2,TOTAL
20029760-1,1,TOTAL
206776-14,25,TOTAL
20075865-2,90,TOTAL
20155001-1,1,TOTAL
20155001-1,1,TOTAL
20125491,90,TOTAL
20094683-1,5,TOTAL
32602-1,25,TOTAL
19991309-1,1,TOTAL
19914657-5,30,TOTAL
20122250-2,1,TOTAL
20171806,60,TOTAL
20137227-1,2,TOTAL
20134305,2,TOTAL
20027209-3,1,TOTAL
20094683-1,5,TOTAL
206777-1,25,TOTAL
20139127-2,120,TOTAL
20125491,90,TOTAL
20113048,30,TOTAL
20100057-4,60,TOTAL
11699,1,TOTAL
20019920-2,24,TOTAL
20125491,90,TOTAL
20125491,30,TOTAL
20065665-1,30,TOTAL
19934941-12,60,TOTAL
20125491,120,TOTAL
20019920-2,30,TOTAL
19991309-1,1,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20153574-1,30,TOTAL
20125491,90,TOTAL
20054403-1,1,TOTAL
19975838-4,1,TOTAL
19976365-2,25,TOTAL
20082364-1,1,TOTAL
20125491,120,TOTAL
20018741-7,60,TOTAL
20019918-2,30,TOTAL
32602-1,25,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20100066-3,30,TOTAL
20125491,90,TOTAL
20091820-6,60,TOTAL
19990978-8,30,TOTAL
20204101-1,60,TOTAL
19967276-01,30,TOTAL
20125491,60,TOTAL
206776-14,25,TOTAL
20088574-1,60,TOTAL
20122250-2,1,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20027209-3,3,TOTAL
20134577-1,1,TOTAL
20125491,90,TOTAL
20156998-1,1,TOTAL
20125491,90,TOTAL
225390-5,56,TOTAL
20125491,90,TOTAL
20070928-2,90,TOTAL
199905549-2,30,TOTAL
20097785-17,60,TOTAL
20051082-8,120,TOTAL
20023910-3,120,TOTAL
20125491,90,TOTAL
20097785-17,60,TOTAL
20100057-4,90,TOTAL
20051082-8,90,TOTAL
20125491,90,TOTAL
20125491,60,TOTAL
20097785-17,60,TOTAL
20125491,120,TOTAL
32602-1,25,TOTAL
20125491,120,TOTAL
20125491,120,TOTAL
206776-14,25,TOTAL
20125491,90,TOTAL
20122152-2,90,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20125491,120,TOTAL
20125491,90,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
32602-14,25,TOTAL
20097785-17,30,TOTAL
20094683-1,3,TOTAL
20122250-2,1,TOTAL
206777-1,25,TOTAL
19900498-3,1,TOTAL
20122250-2,2,TOTAL
32602-14,25,TOTAL
19955370-8,5,TOTAL
20122250-2,1,TOTAL
206777-1,25,TOTAL
19900498-3,1,TOTAL
19976365-2,25,TOTAL
20088574-1,60,TOTAL
20125491,120,TOTAL
20125491,60,TOTAL
200002171-4,90,TOTAL
20045517,100,TOTAL
20125491,60,TOTAL
20070928-2,60,TOTAL
20134305,4,TOTAL
20145979-02,21,TOTAL
20116740-01,30,TOTAL
20097785-17,30,TOTAL
20134305,4,TOTAL
20148303,3,TOTAL
19972058-1,3,TOTAL
20134305,3,TOTAL
20134305,4,TOTAL
20094683-1,3,TOTAL
20134305,4,TOTAL
20051082-8,120,TOTAL
2012606-2,60,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20001982-2,1,TOTAL
213259-3,3,TOTAL
20005748-7,45,TOTAL
20123645-10,15,TOTAL
20043340-17,30,TOTAL
20116740-01,30,TOTAL
20134305,2,TOTAL
11699,1,TOTAL
20128168-1,4,TOTAL
20137227-1,1,TOTAL
20046741-6,10,TOTAL
20125491,60,TOTAL
27363-1,40,TOTAL
20097785-17,56,TOTAL
20097785-17,60,TOTAL
20156587-1,90,TOTAL
20001982-2,2,TOTAL
227600-1,30,TOTAL
19975977-5,60,TOTAL
206777-1,25,TOTAL
206776-14,25,TOTAL
20122250-2,1,TOTAL
20104320-1,1,TOTAL
20045149-1,1,TOTAL
19960905-12,30,TOTAL
20007664-2,1,TOTAL
199905549-2,30,TOTAL
19900498-3,1,TOTAL
19975977-5,60,TOTAL
206777-1,25,TOTAL
19900498-3,1,TOTAL
206776-14,25,TOTAL
19900498-3,1,TOTAL
19900498-3,1,TOTAL
19977789-3,28,TOTAL
19900498-3,1,TOTAL
19975977-5,60,TOTAL
19900498-3,1,TOTAL
20137227-1,1,TOTAL
19976365-8,25,TOTAL
206777-1,25,TOTAL
206777-1,25,TOTAL
32602-1,25,TOTAL
20091279,30,TOTAL
206777-1,25,TOTAL
20122152-2,60,TOTAL
20046741-6,45,TOTAL
20198048,7,TOTAL
20153573-1,20,TOTAL
20094683-1,5,TOTAL
20019919-2,30,TOTAL
206776-14,25,TOTAL
20001982-2,1,TOTAL
19936411-1,90,TOTAL
20104457-1,30,TOTAL
20016549-64,120,TOTAL
20204362-01,30,TOTAL
20082364-1,1,TOTAL
20125491,90,TOTAL
19974655-3,30,TOTAL
19982562-8,30,TOTAL
19987943-1,25,TOTAL
20001982-2,1,TOTAL
19987944-2,25,TOTAL
200002171-4,60,TOTAL
38635-5,30,TOTAL
200014815,1,TOTAL
20019918-2,30,TOTAL
20040184,4,TOTAL
36628-3,4,TOTAL
20097785-17,60,TOTAL
20097586-1,30,TOTAL
20120938-1,30,TOTAL
20125491,120,TOTAL
19966580,1,TOTAL
20091441,1,TOTAL
32602-14,25,TOTAL
20082529,60,TOTAL
20120938-1,30,TOTAL
PENDIENTE,60,TOTAL
20125491,90,TOTAL
206777-1,25,TOTAL
20156998-1,1,TOTAL
27363-1,60,TOTAL
27363-1,60,TOTAL
19976365-2,25,TOTAL
20134305,2,TOTAL
20139041-2,120,TOTAL
20029777-1,4,TOTAL
20064440-1,30,TOTAL
20179583-1,2,TOTAL
20122250-2,1,TOTAL
32602-1,25,TOTAL
20125491,120,TOTAL
20097586-1,30,TOTAL
20019360-2,30,TOTAL
20029777-1,4,TOTAL
20134305,2,TOTAL
20061025-20,30,TOTAL
20125491,90,TOTAL
20100066-3,30,TOTAL
19976365-8,25,TOTAL
20179583-1,1,TOTAL
20070928-2,30,TOTAL
20070928-2,30,TOTAL
19942450-05,60,TOTAL
20179583-1,1,TOTAL
20097785-17,30,TOTAL
20122152-2,90,TOTAL
20149185-1,56,TOTAL
20125491,90,TOTAL
20122250-2,1,TOTAL
20120938-1,60,TOTAL
20100573-3,30,TOTAL
202595-2,15,TOTAL
19963352-15,30,TOTAL
19960116-15,30,TOTAL
20027412-9,60,TOTAL
20100573-3,30,TOTAL
20100066-3,30,TOTAL
20120938-1,30,TOTAL
20097785-17,60,TOTAL
20082364-1,1,TOTAL
20125491,120,TOTAL
20029760-1,4,TOTAL
206776-14,25,TOTAL
19987947-8,25,TOTAL
19976365-2,25,TOTAL
20175802,120,TOTAL
20001982-2,1,TOTAL
20097785-17,56,TOTAL
20179583-1,1,TOTAL
1983468,2,TOTAL
20012566,5,TOTAL
20001982-2,1,TOTAL
20061379-1,5,TOTAL
200002171-4,90,TOTAL
19976365-2,25,TOTAL
20122250-2,1,TOTAL
20045517,300,TOTAL
20122250-2,1,TOTAL
20125491,120,TOTAL
20001982-2,1,TOTAL
20001982-2,1,TOTAL
32602-1,25,TOTAL
32602-1,25,TOTAL
20104457-1,30,TOTAL
19976365-2,25,TOTAL
20059262-2,2,TOTAL
20059262-2,2,TOTAL
20122152-2,60,TOTAL
206776-14,25,TOTAL
20126426-1,60,TOTAL
20059262-2,2,TOTAL
206776-14,25,TOTAL
20001982-2,1,TOTAL
20066793-4,2,TOTAL
20012566,10,TOTAL
20171806,30,TOTAL
20171806,30,TOTAL
19942227-2,1,TOTAL
20097586-1,30,TOTAL
20157001-9,30,TOTAL
19987944-2,25,TOTAL
20179583-1,1,TOTAL
20122250-2,1,TOTAL
35448-4,120,TOTAL
20052257-11,90,TOTAL
20096310-1,1,TOTAL
199905549-2,60,TOTAL
19938735,30,TOTAL
32602-14,25,TOTAL
2025143-1,20,TOTAL
19967881,1,TOTAL
20045517,300,TOTAL
20171806,12,TOTAL
20177170,180,TOTAL
19960043,247,TOTAL
20122250-2,2,TOTAL
20088574-1,60,TOTAL
19938735,30,TOTAL
19991309-1,1,TOTAL
20122250-2,2,TOTAL
32602-1,25,TOTAL
20171806,5,TOTAL
20177170,120,TOTAL
20045517,200,TOTAL
20094683-1,5,TOTAL
58027-10,30,TOTAL
58027-10,30,TOTAL
20094683-1,5,TOTAL
58027-10,60,TOTAL
20144811-2,30,TOTAL
20144811-2,30,TOTAL
41186-1,30,TOTAL
20149586-1,30,TOTAL
20001340-1,60,TOTAL
32602-1,25,TOTAL
20082633-1,3,TOTAL
20179583-1,1,TOTAL
20119257-3,90,TOTAL
32602-14,25,TOTAL
20122250-2,1,TOTAL
206777-1,25,TOTAL
20097785-17,60,TOTAL
19943544,15,TOTAL
20001982-2,1,TOTAL
20144811-2,30,TOTAL
32602-14,25,TOTAL
20065665-1,30,TOTAL
20001982-2,1,TOTAL
32602-1,25,TOTAL
19976365-2,25,TOTAL
20097785-17,60,TOTAL
20156587-1,90,TOTAL
PENDIENTE,9,TOTAL
20083667-1,1,TOTAL
199905549-2,60,TOTAL
20107054-7,3,TOTAL
19963298-2,30,TOTAL
19972124-1,30,TOTAL
20029762-1,4,TOTAL
20096938-3,4,TOTAL
PENDIENTE,3,TOTAL
20100573-3,30,TOTAL
20100057-4,40,TOTAL
20100057-4,90,TOTAL
2012606-2,120,TOTAL
20125491,90,TOTAL
20047839-1,12,TOTAL
19992452-8,25,TOTAL
20015270-2,30,TOTAL
1980397-1,90,TOTAL
20015270-2,30,TOTAL
20015271-4,30,TOTAL
19976365-2,30,TOTAL
19980015-9,25,TOTAL
32602-1,25,TOTAL
19993599-04,3,TOTAL
19943741-1,120,TOTAL
20144811-2,30,TOTAL
32602-14,25,TOTAL
19975838-4,1,TOTAL
20076277-3,4,TOTAL
19993599-04,3,TOTAL
19980015-9,25,TOTAL
20157001-9,28,TOTAL
199905549-2,30,TOTAL
20100573-3,30,TOTAL
20096310-1,1,TOTAL
58027-10,30,TOTAL
20134577-1,1,TOTAL
227600-1,120,TOTAL
19900498-3,1,TOTAL
20125491,90,TOTAL
20128168-1,6,TOTAL
20128168-1,6,TOTAL
20153573-1,60,TOTAL
20001982-2,1,TOTAL
20261759,1,TOTAL
20261759,1,TOTAL
20122250-2,2,TOTAL
206776-14,25,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20100066-3,30,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20156587-1,60,TOTAL
32602-14,25,TOTAL
20097785-17,60,TOTAL
20125491,90,TOTAL
PENDIENTE,1,TOTAL
PENDIENTE,11,TOTAL
20091441,1,TOTAL
19980015-9,25,TOTAL
20019918-2,30,TOTAL
206776-14,25,TOTAL
PENDIENTE,1,TOTAL
19976365-2,25,TOTAL
20001982-2,1,TOTAL
20125491,90,TOTAL
20064903-4,30,TOTAL
20122250-2,1,TOTAL
19914657-5,90,TOTAL
20171806,14,TOTAL
20134305,2,TOTAL
19993599-04,3,TOTAL
20081872,30,TOTAL
20029760-1,4,TOTAL
20139127-2,56,TOTAL
20082633-1,2,TOTAL
20125666,90,TOTAL
20060296-2,70,TOTAL
20054403-1,1,TOTAL
206776-14,25,TOTAL
20061025-20,30,TOTAL
20125491,120,TOTAL
20046741-6,40,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20134305,4,TOTAL
19987944-2,25,TOTAL
19963349-4,30,TOTAL
20125491,90,TOTAL
20100066-3,30,TOTAL
20125491,90,TOTAL
20094683-1,5,TOTAL
20001516-3,120,TOTAL
206776-14,25,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
213259-3,3,TOTAL
20082633-1,3,TOTAL
20267087,2,TOTAL
20122204-2,1,TOTAL
44969-9,60,TOTAL
230133-2,60,TOTAL
20122250-2,1,TOTAL
20128168-1,4,TOTAL
20125491,120,TOTAL
19976365-2,25,TOTAL
20088574-1,60,TOTAL
20125491,120,TOTAL
19976365-2,30,TOTAL
19976365-2,30,TOTAL
20125491,90,TOTAL
20122250-2,2,TOTAL
20122250-2,1,TOTAL
20111478,60,TOTAL
20152878,30,TOTAL
20070928-2,30,TOTAL
20132095,1,TOTAL
1983468,1,TOTAL
20177170,8,TOTAL
199913999,1,TOTAL
20064759,8,TOTAL
20020466-2,30,TOTAL
20100066-3,30,TOTAL
20001982-2,1,TOTAL
20125491,90,TOTAL
20125491,30,TOTAL
20046741-6,40,TOTAL
20125491,90,TOTAL
20156587-1,120,TOTAL
20134305,2,TOTAL
20196775-2,90,TOTAL
19976365-2,25,TOTAL
20122250-2,1,TOTAL
20112763-3,30,TOTAL
20097586-1,30,TOTAL
19987944-2,25,TOTAL
32602-1,25,TOTAL
19992938-11,15,TOTAL
20025951-7,120,TOTAL
20152878,30,TOTAL
20019918-2,28,TOTAL
19951170-2,90,TOTAL
20122250-2,1,TOTAL
19993599-04,4,TOTAL
20136207-01,21,TOTAL
20103181-11,30,TOTAL
20125491,90,TOTAL
227603-1,30,TOTAL
20088574-1,60,TOTAL
20193579,5,TOTAL
19947559-3,1,TOTAL
19992452-8,25,TOTAL
20125491,90,TOTAL
20061025-20,30,TOTAL
20125491,90,TOTAL
20156998-1,1,TOTAL
20122152-2,90,TOTAL
20156998-1,1,TOTAL
20078974-42,30,TOTAL
20156998-1,1,TOTAL
20001982-2,1,TOTAL
19951790-2,40,TOTAL
20122204-2,1,TOTAL
19972058-1,2,TOTAL
20125491,120,TOTAL
20019918-2,28,TOTAL
19959553-5,1,TOTAL
20122250-2,1,TOTAL
20030167-2,90,TOTAL
20061025-20,30,TOTAL
19942227-2,1,TOTAL
20045517,100,TOTAL
20012566,30,TOTAL
20122250-2,1,TOTAL
20267087,1,TOTAL
27363-1,30,TOTAL
206777-1,25,TOTAL
32602-1,25,TOTAL
20059262-2,2,TOTAL
20107765,2,TOTAL
20027209-3,2,TOTAL
20125491,90,TOTAL
19976365-2,25,TOTAL
19992452-8,25,TOTAL
19944041,30,TOTAL
206776-14,25,TOTAL
20094683-1,3,TOTAL
32602-1,25,TOTAL
19987944-2,25,TOTAL
20046741-6,40,TOTAL
20165119-01,30,TOTAL
20122152-2,90,TOTAL
20125491,90,TOTAL
201182-3,1,TOTAL
20059849-1,1,TOTAL
54932-1,10,TOTAL
20163970,3,TOTAL
20060296-2,70,TOTAL
20082633-1,3,TOTAL
20015465-2,60,TOTAL
20122250-2,1,TOTAL
20001982-2,1,TOTAL
20001982-2,1,TOTAL
19959451-2,14,TOTAL
20161093-1,1,TOTAL
20054403-1,2,TOTAL
20125491,90,TOTAL
20103181-11,30,TOTAL
20019918-2,120,TOTAL
20005669-3,1,TOTAL
19971195-2,60,TOTAL
206776-14,25,TOTAL
206776-14,25,TOTAL
20082633-1,1,TOTAL
PENDIENTE,60,TOTAL
20029777-1,4,TOTAL
20149185-1,56,TOTAL
20015465-2,30,TOTAL
20027209-3,2,TOTAL
20152878,60,TOTAL
20088574-1,60,TOTAL
20235360,3,TOTAL
20235360,3,TOTAL
20049946-6,90,TOTAL
20134577-1,2,TOTAL
20120938-1,30,TOTAL
20082364-1,1,TOTAL
20171378-1,30,TOTAL
20128168-1,3,TOTAL
20061025-20,30,TOTAL
206777-1,25,TOTAL
20001982-2,1,TOTAL
20179583-1,1,TOTAL
20097785-17,60,TOTAL
32602-1,25,TOTAL
20002042-14,2,TOTAL
20001982-2,1,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
19971195-2,60,TOTAL
20001982-2,1,TOTAL
20094683-1,5,TOTAL
32602-1,25,TOTAL
20104457-1,60,TOTAL
20054403-1,1,TOTAL
20125491,60,TOTAL
19977699-1,120,TOTAL
19993599-04,3,TOTAL
20094683-1,5,TOTAL
20001982-2,1,TOTAL
20125491,120,TOTAL
20156998-1,1,TOTAL
19971195-2,60,TOTAL
20104455-1,60,TOTAL
20046741-6,90,TOTAL
1983468,1,TOTAL
20134305,4,TOTAL
20125491,120,TOTAL
20125491,90,TOTAL
20088574-1,30,TOTAL
20104115-1,4,TOTAL
19976365-2,25,TOTAL
PENDIENTE,1,TOTAL
20107765,2,TOTAL
20045517,5,TOTAL
19987944-2,25,TOTAL
20094683-1,5,TOTAL
20153573-1,15,TOTAL
20171806,100,TOTAL
20120938-1,30,TOTAL
1996559,1,TOTAL
20094683-1,5,TOTAL
20103181-11,90,TOTAL
20094683-1,5,TOTAL
20125491,120,TOTAL
20094683-1,3,TOTAL
20094683-1,3,TOTAL
19951790-2,40,TOTAL
19972058-1,4,TOTAL
19934941-12,90,TOTAL
20208117-1,1,TOTAL
20001982-2,1,TOTAL
20179583-1,1,TOTAL
206776-14,25,TOTAL
19993599-04,4,TOTAL
20094683-1,5,TOTAL
19975977-5,30,TOTAL
20054403-1,1,TOTAL
20088574-1,30,TOTAL
20107672-7,60,TOTAL
20122250-2,1,TOTAL
20125491,120,TOTAL
20014758,60,TOTAL
20098922-12,28,TOTAL
206776-14,25,TOTAL
20118029-1,30,TOTAL
20064903-4,21,TOTAL
206776-14,25,TOTAL
20091820-6,30,TOTAL
20011084-5,38,TOTAL
35662-11,30,TOTAL
20030167-2,30,TOTAL
20118029-1,30,TOTAL
206777-1,25,TOTAL
20125491,90,TOTAL
20118029-1,90,TOTAL
20122250-2,1,TOTAL
20030167-2,30,TOTAL
20122250-2,1,TOTAL
20030167-2,30,TOTAL
20122152-2,60,TOTAL
19976365-2,25,TOTAL
20179583-1,1,TOTAL
20094683-1,5,TOTAL
20122152-2,90,TOTAL
20107054-7,30,TOTAL
20096037-6,60,TOTAL
20011084-5,30,TOTAL
20010760-4,30,TOTAL
51612-1,60,TOTAL
20079776,1,TOTAL
20079776,1,TOTAL
20134577-1,1,TOTAL
19951790-2,40,TOTAL
19951790-2,40,TOTAL
20090556-1,4,TOTAL
20173957-1,4,TOTAL
20100066-3,30,TOTAL
19982562-8,30,TOTAL
20094683-1,5,TOTAL
20045517,2,TOTAL
20061025-20,30,TOTAL
20094683-1,5,TOTAL
20001982-2,1,TOTAL
2012606-2,60,TOTAL
19947559-3,1,TOTAL
20094683-1,5,TOTAL
19976365-2,25,TOTAL
20122152-2,30,TOTAL
20091441,1,TOTAL
19982562-8,20,TOTAL
19976365-2,25,TOTAL
20125491,120,TOTAL
20208117-1,1,TOTAL
19930433,30,TOTAL
20125491,120,TOTAL
19930433,30,TOTAL
PENDIENTE,30,TOTAL
19930433,30,TOTAL
19976365-2,25,TOTAL
20193579,2,TOTAL
19936411-1,90,TOTAL
20088136,3,TOTAL
19987944-2,25,TOTAL
20109428,30,TOTAL
20113435,60,TOTAL
20125491,120,TOTAL
PENDIENTE,30,TOTAL
PENDIENTE,9,TOTAL
20104297-3,30,TOTAL
20134305,4,TOTAL
20134305,4,TOTAL
20020466-2,60,TOTAL
20134305,4,TOTAL
20122204-2,1,TOTAL
20125491,120,TOTAL
19944041,2,TOTAL
32602-14,25,TOTAL
19936411-1,60,TOTAL
20134305,4,TOTAL
20134305,4,TOTAL
20195984-1,21,TOTAL
20134305,4,TOTAL
206777-1,25,TOTAL
20134305,2,TOTAL
20023910-3,90,TOTAL
20070928-2,40,TOTAL
19976365-2,25,TOTAL
11699,1,TOTAL
20267087,1,TOTAL
19976365-2,25,TOTAL
32602-1,25,TOTAL
20122250-2,1,TOTAL
206776-14,25,TOTAL
19944041,2,TOTAL
20070928-2,60,TOTAL
32602-14,25,TOTAL
20070928-2,60,TOTAL
20001982-2,1,TOTAL
20122250-2,1,TOTAL
20125491,90,TOTAL
20088136,6,TOTAL
20045517,100,TOTAL
20137227-1,1,TOTAL
20122250-2,3,TOTAL
19975971-1,56,TOTAL
20008603-7,30,TOTAL
20097586-1,30,TOTAL
19992351-4,30,TOTAL
19935303-4,60,TOTAL
19936296-8,30,TOTAL
32602-1,25,TOTAL
20122250-2,2,TOTAL
20094683-1,3,TOTAL
20122250-2,1,TOTAL
19991309-1,1,TOTAL
20125491,90,TOTAL
20001982-2,1,TOTAL
20100066-3,30,TOTAL
20125491,120,TOTAL
20061025-17,30,TOTAL
20001982-2,1,TOTAL
20046741-6,30,TOTAL
20157001-9,60,TOTAL
20122204-2,1,TOTAL
20097785-17,60,TOTAL
19976365-2,25,TOTAL
19987944-2,25,TOTAL
19929856-13,30,TOTAL
PENDIENTE,1,TOTAL
20012566,60,TOTAL
200003632,60,TOTAL
20100066-3,30,TOTAL
20061025-17,30,TOTAL
20125491,90,TOTAL
206776-14,25,TOTAL
20097785-17,90,TOTAL
20097785-17,60,TOTAL
20156998-1,1,TOTAL
20100573-3,30,TOTAL
20122250-2,1,TOTAL
20100573-3,30,TOTAL
20097785-17,60,TOTAL
20104457-1,60,TOTAL
20104457-1,60,TOTAL
19987947-8,25,TOTAL
20104457-1,60,TOTAL
20122250-2,1,TOTAL
32602-1,25,TOTAL
206777-1,25,TOTAL
20122152-2,90,TOTAL
20122152-2,90,TOTAL
20029777-1,4,TOTAL
PENDIENTE,30,TOTAL
20142957-1,120,TOTAL
19974655-3,60,TOTAL
19976365-2,25,TOTAL
213259-3,3,TOTAL
20054403-1,1,TOTAL
19987947-8,25,TOTAL
20070928-2,60,TOTAL
20086613-4,1,TOTAL
19908242-1,1,TOTAL
19959553-5,1,TOTAL
20091441,1,TOTAL
20122979-1,60,TOTAL
19982562-8,30,TOTAL
PENDIENTE,1,TOTAL
19942227-2,4,TOTAL
19988153-1,1,TOTAL
20177170,180,TOTAL
20012566,480,TOTAL
20097586-1,30,TOTAL
19975838-4,1,TOTAL
20045517,1,TOTAL
20122250-2,1,TOTAL
20001982-2,1,TOTAL
11699,2,TOTAL
20141006-4,30,TOTAL
20097785-17,60,TOTAL
20122152-2,60,TOTAL
19977789-3,56,TOTAL
20135125-2,30,TOTAL
20122250-2,1,TOTAL
20179583-1,1,TOTAL
20135125-2,30,TOTAL
19987944-2,25,TOTAL
20125116-1,1,TOTAL
206777-1,25,TOTAL
20023910-3,120,TOTAL
20100057-4,30,TOTAL
20122152-2,60,TOTAL
20001982-2,1,TOTAL
20122152-2,60,TOTAL
20070928-2,60,TOTAL
20088574-1,60,TOTAL
20103181-11,60,TOTAL
19936411-1,90,TOTAL
58027-10,30,TOTAL
20125491,90,TOTAL
20001982-2,1,TOTAL
20104337,30,TOTAL
20088136,3,TOTAL
19980677-1,1,TOTAL
20125491,120,TOTAL
19987947-8,25,TOTAL
20196656-2,28,TOTAL
19987944-2,25,TOTAL
20179583-1,2,TOTAL
20125491,120,TOTAL
20001982-2,1,TOTAL
20118029-1,30,TOTAL
19914657-5,60,TOTAL
20027209-3,1,TOTAL
20001982-2,1,TOTAL
44747-2,60,TOTAL
PENDIENTE,30,TOTAL
20125491,90,TOTAL
199905549-2,90,TOTAL
20104337,60,TOTAL
20029760-1,4,TOTAL
20001982-2,1,TOTAL
200002171-4,90,TOTAL
20103967,2,TOTAL
20084031-2,1,TOTAL
20175802,60,TOTAL
206777-1,25,TOTAL
19943741-1,150,TOTAL
20155756,4,TOTAL
19977699-1,120,TOTAL
20051082-8,50,TOTAL
20161093-1,1,TOTAL
20120938-1,30,TOTAL
20137227-1,1,TOTAL
32602-1,25,TOTAL
19934941-12,60,TOTAL
20137227-1,1,TOTAL
20090556-1,5,TOTAL
20125491,120,TOTAL
38635-5,30,TOTAL
199905549-2,60,TOTAL
206776-14,25,TOTAL
20156587-1,90,TOTAL
20122250-2,1,TOTAL
19974655-3,10,TOTAL
19974655-3,20,TOTAL
20134305,4,TOTAL
19975838-4,1,TOTAL
19976365-2,25,TOTAL
20054403-1,1,TOTAL
20088574-1,60,TOTAL
20125491,90,TOTAL
20137227-1,1,TOTAL
32602-1,25,TOTAL
20125491,120,TOTAL
19980015-9,25,TOTAL
20100066-3,30,TOTAL
20212210-2,1,TOTAL
20001982-2,1,TOTAL
20103967,4,TOTAL
20067345-1,120,TOTAL
20070928-2,30,TOTAL
20175802,90,TOTAL
32602-1,25,TOTAL
20091441,1,TOTAL
206776-14,25,TOTAL
20045517,1,TOTAL
20125491,90,TOTAL
19914657-5,30,TOTAL
20001982-2,1,TOTAL
20122250-2,1,TOTAL
20091279,60,TOTAL
20019919-2,30,TOTAL
20119257-3,60,TOTAL
20001515-3,60,TOTAL
20104457-1,60,TOTAL
19944041,18,TOTAL
19944041,6,TOTAL
19959553-5,1,TOTAL
20100066-3,30,TOTAL
200002171-4,90,TOTAL
32602-1,25,TOTAL
