codigo_neg,cantidad_entrega,tipo_entrega
19912977-2,1,TOTAL
19959553-5,1,TOTAL
20029834,1,TOTAL
20100573-3,30,TOTAL
20125491,90,TOTAL
20120938-1,30,TOTAL
20163970,3,TOTAL
20137227-1,1,TOTAL
20122250-2,1,TOTAL
199905549-2,180,TOTAL
20177170,14,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20029777-1,4,TOTAL
20094683-1,5,TOTAL
PENDIENTE,25,TOTAL
200002171-4,60,TOTAL
20125491,90,TOTAL
20001982-2,1,TOTAL
20084120-1,90,TOTAL
20125491,120,TOTAL
PENDIENTE,25,TOTAL
19975977-5,30,TOTAL
20054403-1,1,TOTAL
20125491,90,TOTAL
20122250-2,1,TOTAL
20097785-17,60,TOTAL
20097785-17,60,TOTAL
20156587-1,60,TOTAL
19972058-1,4,TOTAL
20156587-1,60,TOTAL
20104457-1,30,TOTAL
11699,2,TOTAL
PENDIENTE,25,TOTAL
19918906-1,1,TOTAL
20125491,90,TOTAL
20084031-2,30,TOTAL
20156587-1,90,TOTAL
20125491,90,TOTAL
11699,1,TOTAL
19959553-5,1,TOTAL
20125491,120,TOTAL
20027209-3,1,TOTAL
22916-2,1,TOTAL
20156587-1,60,TOTAL
19959553-5,1,TOTAL
20100573-3,30,TOTAL
200002171-4,90,TOTAL
PENDIENTE,25,TOTAL
20097785-17,60,TOTAL
20061025-20,1,TOTAL
22916-2,1,TOTAL
20019918-2,180,TOTAL
20125491,90,TOTAL
20059849-1,1,TOTAL
20061379-1,5,TOTAL
20029777-1,4,TOTAL
20112763-3,30,TOTAL
54932-1,30,TOTAL
20122250-2,3,TOTAL
19934941-12,90,TOTAL
20029777-1,4,TOTAL
20125491,120,TOTAL
00030970-06,60,TOTAL
20044427-03,30,TOTAL
19906196-5,40,TOTAL
20149185-1,60,TOTAL
19959553-5,3,TOTAL
19960116-15,30,TOTAL
20149185-1,60,TOTAL
19935777-12,120,TOTAL
20125491,90,TOTAL
20061025-20,3,TOTAL
20125491,90,TOTAL
20029762-1,4,TOTAL
20122152-2,30,TOTAL
20029777-1,2,TOTAL
20125491,90,TOTAL
20125491,90,TOTAL
20108399-1,5,TOTAL
PENDIENTE,25,TOTAL
44747-2,60,TOTAL
20125491,90,TOTAL
46792-3,3,TOTAL
20029762-1,4,TOTAL
20156587-1,30,TOTAL
20027209-3,1,TOTAL
20027209-3,2,TOTAL
20061025-20,60,TOTAL
20125491,90,TOTAL
19959553-5,1,TOTAL
20125491,120,TOTAL
20156998-1,1,TOTAL
19974655-3,90,TOTAL
20071184-01,42,TOTAL
20100573-3,30,TOTAL
20097586-1,30,TOTAL
20100573-3,30,TOTAL
20060914-1,30,TOTAL
PENDIENTE,25,TOTAL
PENDIENTE,25,TOTAL
19963352-15,30,TOTAL
20084031-2,30,TOTAL
19900498-3,1,TOTAL
20088574-1,60,TOTAL
20156998-1,1,TOTAL
20122204-2,1,TOTAL
20120938-1,30,TOTAL
20156587-1,90,TOTAL
20137227-1,1,TOTAL
20027209-3,1,TOTAL
20156587-1,60,TOTAL
01980885-05,6,TOTAL
20097586-1,30,TOTAL
20137227-1,1,TOTAL
19990978-8,30,TOTAL
19936296-8,30,TOTAL
20016549-64,150,TOTAL
20029762-1,3,TOTAL
20029760-1,4,TOTAL
20134305,6,TOTAL
19932152-2,1,TOTAL
19977699-3,180,TOTAL
19913783-10,90,TOTAL
19997076-1,6,TOTAL
45688-1,3,TOTAL
20005748-7,90,TOTAL
19975971-1,175,TOTAL
199905549-2,60,TOTAL
19974415-3,30,TOTAL
11699,2,TOTAL
35448-4,30,TOTAL
19935777-12,60,TOTAL
20088574-1,30,TOTAL
20108399-1,3,TOTAL
20125491,90,TOTAL
20128168-1,5,TOTAL
19998043-3,2,TOTAL
20027209-3,1,TOTAL
20125491,120,TOTAL
20125491,90,TOTAL
20125491,120,TOTAL
199905549-2,90,TOTAL
19972058-1,1,TOTAL
20088136,3,TOTAL
19959553-5,1,TOTAL
20125491,120,TOTAL
20137227-1,1,TOTAL
11699,2,TOTAL
PENDIENTE,25,TOTAL
19975977-5,60,TOTAL
20059262-2,1,TOTAL
