codigo_neg,cantidad_entrega,tipo_entrega
19943741-1,0,PENDIENTE
19937177-3,0,PENDIENTE
20104337,0,PENDIENTE
19977699-1,0,PENDIENTE
20001113-13,0,PENDIENTE
42722-23,0,PENDIENTE
20061897-1,0,PENDIENTE
19964561-7,0,PENDIENTE
00025879-02,0,PENDIENTE
47085-10,0,PENDIENTE
20092475,0,PENDIENTE
20024550-1,0,PENDIENTE
19960116-15,0,PENDIENTE
19973415-4,0,PENDIENTE
20024550-1,0,PENDIENTE
19955476-17,0,PENDIENTE
47085-10,0,PENDIENTE
19941145-01,0,PENDIENTE
19940561-4,0,PENDIENTE
19914092-12,0,PENDIENTE
19993894-1,0,PENDIENTE
41240-1,0,PENDIENTE
19988153-1,0,PENDIENTE
19953067-1,0,PENDIENTE
19913481-2,0,PENDIENTE
27674-11,0,PENDIENTE
20024550-1,0,PENDIENTE
19960116-15,0,PENDIENTE
20027645-31,0,PENDIENTE
47085-10,0,PENDIENTE
20028347-3,0,PENDIENTE
20107672-7,0,PENDIENTE
19941145-01,0,PENDIENTE
40974-19,0,PENDIENTE
19941145-01,0,PENDIENTE
20061897-1,0,PENDIENTE
200002171-4,0,PENDIENTE
19955476-17,0,PENDIENTE
20118370-1,0,PENDIENTE
20079776,0,PENDIENTE
27363-1,0,PENDIENTE
19941145-01,0,PENDIENTE
19935355-1,0,PENDIENTE
20179583-1,0,PENDIENTE
19972058-1,0,PENDIENTE
20107672-7,0,PENDIENTE
19998043-3,0,PENDIENTE
38863-1,0,PENDIENTE
19941145-01,0,PENDIENTE
19959553-5,0,PENDIENTE
47085-10,0,PENDIENTE
20016549-64,0,PENDIENTE
20065665-1,0,PENDIENTE
20196656-2,0,PENDIENTE
20024550-1,0,PENDIENTE
20119940-07,0,PENDIENTE
20079776,0,PENDIENTE
PENDIENTE,0,PENDIENTE
20196616-1,0,PENDIENTE
19962798-2,0,PENDIENTE
46147-2,0,PENDIENTE
20033133-2,0,PENDIENTE
20118370-1,0,PENDIENTE
19999393-2,0,PENDIENTE
42722-23,0,PENDIENTE
47085-10,0,PENDIENTE
20526-3,0,PENDIENTE
19981546-1,0,PENDIENTE
19941145-01,0,PENDIENTE
20017162-1,0,PENDIENTE
20096938-3,0,PENDIENTE
226433-3,0,PENDIENTE
00040609-05,0,PENDIENTE
47085-10,0,PENDIENTE
44969-9,0,PENDIENTE
20199440,0,PENDIENTE
227028-1,0,PENDIENTE
20018219-01,0,PENDIENTE
19913481-2,0,PENDIENTE
227028-1,0,PENDIENTE
19938735,0,PENDIENTE
19941145-01,0,PENDIENTE
19955476-17,0,PENDIENTE
19902103-1,0,PENDIENTE
20072701-1,0,PENDIENTE
20134305,0,PENDIENTE
20043340-17,0,PENDIENTE
20134577-1,0,PENDIENTE
20194183-01,0,PENDIENTE
42722-23,0,PENDIENTE
20064903-4,0,PENDIENTE
27674-11,0,PENDIENTE
20107672-7,0,PENDIENTE
19952452-9,0,PENDIENTE
38622-2,0,PENDIENTE
20097785-17,0,PENDIENTE
20043340-17,0,PENDIENTE
20061897-1,0,PENDIENTE
19938739-6,0,PENDIENTE
19977699-1,0,PENDIENTE
20119940-07,0,PENDIENTE
19955476-17,0,PENDIENTE
27363-1,0,PENDIENTE
19951790-2,0,PENDIENTE
27674-11,0,PENDIENTE
47744,0,PENDIENTE
20001046-3,0,PENDIENTE
19937177-3,0,PENDIENTE
19938739-6,0,PENDIENTE
19955476-17,0,PENDIENTE
20038735-1,0,PENDIENTE
20118967-03,0,PENDIENTE
19955476-17,0,PENDIENTE
42034-1,0,PENDIENTE
20048478-01,0,PENDIENTE
20016549-64,0,PENDIENTE
19967089-02,0,PENDIENTE
20027645-31,0,PENDIENTE
19993894-1,0,PENDIENTE
47744,0,PENDIENTE
20096938-3,0,PENDIENTE
19988153-1,0,PENDIENTE
20093349-1,0,PENDIENTE
20137227-1,0,PENDIENTE
20082695-1,0,PENDIENTE
19908242-1,0,PENDIENTE
20119940-07,0,PENDIENTE
47085-10,0,PENDIENTE
20072701-1,0,PENDIENTE
20088574-1,0,PENDIENTE
19903434-02,0,PENDIENTE
19903653-1,0,PENDIENTE
20024550-1,0,PENDIENTE
20047839-2,0,PENDIENTE
20088136,0,PENDIENTE
20096938-3,0,PENDIENTE
19993599-04,0,PENDIENTE
20135121-2,0,PENDIENTE
19993599-04,0,PENDIENTE
20042667-4,0,PENDIENTE
19955476-17,0,PENDIENTE
20019908-4,0,PENDIENTE
19952452-9,0,PENDIENTE
55341-4,0,PENDIENTE
40974-19,0,PENDIENTE
19908242-1,0,PENDIENTE
19924808,0,PENDIENTE
20107672-7,0,PENDIENTE
42722-23,0,PENDIENTE
20204362-01,0,PENDIENTE
20107672-7,0,PENDIENTE
20001982-2,0,PENDIENTE
20243738,0,PENDIENTE
47744,0,PENDIENTE
20199440,0,PENDIENTE
20029760-1,0,PENDIENTE
19938735,0,PENDIENTE
20028347-3,0,PENDIENTE
20001340-1,0,PENDIENTE
211163-24,0,PENDIENTE
20075633-1,0,PENDIENTE
20029762-1,0,PENDIENTE
19999393-2,0,PENDIENTE
20196616-1,0,PENDIENTE
226433-3,0,PENDIENTE
20235946,0,PENDIENTE
20119940-07,0,PENDIENTE
20041089-1,0,PENDIENTE
47085-10,0,PENDIENTE
20134305,0,PENDIENTE
19908242-1,0,PENDIENTE
19951790-2,0,PENDIENTE
20119940-07,0,PENDIENTE
00025879-02,0,PENDIENTE
20096938-3,0,PENDIENTE
42722-23,0,PENDIENTE
19945250-02,0,PENDIENTE
19913481-2,0,PENDIENTE
20096938-3,0,PENDIENTE
19999393-2,0,PENDIENTE
47085-10,0,PENDIENTE
20001982-2,0,PENDIENTE
19955476-17,0,PENDIENTE
20010354-4,0,PENDIENTE
200002171-4,0,PENDIENTE
19960116-15,0,PENDIENTE
20100066-3,0,PENDIENTE
19941145-01,0,PENDIENTE
00207520-03,0,PENDIENTE
19994389-1,0,PENDIENTE
20072701-1,0,PENDIENTE
20024550-1,0,PENDIENTE
19988153-1,0,PENDIENTE
19960116-15,0,PENDIENTE
20135121-2,0,PENDIENTE
20119940-07,0,PENDIENTE
20072701-1,0,PENDIENTE
20106305-1,0,PENDIENTE
20233532-1,0,PENDIENTE
19941421-7,0,PENDIENTE
47744,0,PENDIENTE
19952452-9,0,PENDIENTE
19902103-1,0,PENDIENTE
19960116-15,0,PENDIENTE
19931241-1,0,PENDIENTE
19960116-15,0,PENDIENTE
19965663-6,0,PENDIENTE
47744,0,PENDIENTE
20119940-07,0,PENDIENTE
00025879-02,0,PENDIENTE
20027702-31,0,PENDIENTE
20096938-3,0,PENDIENTE
20096938-3,0,PENDIENTE
20072701-1,0,PENDIENTE
20135121-2,0,PENDIENTE
60031-2,0,PENDIENTE
20179583-1,0,PENDIENTE
42722-23,0,PENDIENTE
19941145-01,0,PENDIENTE
19955476-17,0,PENDIENTE
20097785-17,0,PENDIENTE
46147-2,0,PENDIENTE
19955476-17,0,PENDIENTE
19993599-04,0,PENDIENTE
19992938-11,0,PENDIENTE
20119940-07,0,PENDIENTE
19965663-6,0,PENDIENTE
20212401-2,0,PENDIENTE
19965663-6,0,PENDIENTE
58452-1,0,PENDIENTE
19950400-4,0,PENDIENTE
20027209-3,0,PENDIENTE
230337-1,0,PENDIENTE
1983915-1,0,PENDIENTE
19993778-2,0,PENDIENTE
19943837-5,0,PENDIENTE
20024550-1,0,PENDIENTE
20046741-6,0,PENDIENTE
34047-6,0,PENDIENTE
20061025-20,0,PENDIENTE
20177170,0,PENDIENTE
22916-2,0,PENDIENTE
19993778-2,0,PENDIENTE
19970379-3,0,PENDIENTE
20061025-20,0,PENDIENTE
20043340-17,0,PENDIENTE
19999393-2,0,PENDIENTE
20104221-02,0,PENDIENTE
19931241-1,0,PENDIENTE
20044427-03,0,PENDIENTE
20007744-9,0,PENDIENTE
19908244-03,0,PENDIENTE
20001113-13,0,PENDIENTE
20007744-9,0,PENDIENTE
20001982-2,0,PENDIENTE
19937141-17,0,PENDIENTE
20072701-1,0,PENDIENTE
20023511-3,0,PENDIENTE
20027702-31,0,PENDIENTE
38622-2,0,PENDIENTE
226433-3,0,PENDIENTE
20010636-01,0,PENDIENTE
20027702-31,0,PENDIENTE
20119940-07,0,PENDIENTE
42722-23,0,PENDIENTE
19955476-17,0,PENDIENTE
20018219-01,0,PENDIENTE
20027645-31,0,PENDIENTE
47085-10,0,PENDIENTE
19970654-3,0,PENDIENTE
19999393-2,0,PENDIENTE
20119940-07,0,PENDIENTE
19992655-1,0,PENDIENTE
19977977-1,0,PENDIENTE
20155242-2,0,PENDIENTE
19941421-7,30,TOTAL
20082695-1,112,TOTAL
20126621-1,1,TOTAL
20010354-4,4,TOTAL
19955476-17,30,PARCIAL
20027645-31,30,TOTAL
19960116-15,30,PARCIAL
20199440,30,PARCIAL
19947270-1,1,PARCIAL
19952603-1,1,PARCIAL
206776-14,25,PARCIAL
20093349-1,28,PARCIAL
20001982-2,1,PARCIAL
19992938-11,30,TOTAL
20029760-1,4,TOTAL
20010636-01,1,TOTAL
19943015-10,30,TOTAL
20043340-17,30,TOTAL
20096938-3,4,PARCIAL
20082695-1,28,PARCIAL
20082695-1,28,TOTAL
20044427-03,30,PARCIAL
20135125-2,15,TOTAL
19993385-5,30,PARCIAL
20135125-2,30,TOTAL
20007098-3,90,TOTAL
19980603-1,1,TOTAL
58452-1,1,TOTAL
20196616-1,1,TOTAL
20122250-2,1,TOTAL
19976365-8,25,PARCIAL
20043340-17,30,PARCIAL
19960116-15,90,TOTAL
20094683-1,5,PARCIAL
38635-5,30,TOTAL
19943837-5,1,TOTAL
20097785-17,64,TOTAL
19992938-11,20,TOTAL
20107765,2,PARCIAL
20106305-1,90,TOTAL
19993385-5,30,PARCIAL
20082695-1,56,PARCIAL
20035873-4,1,PARCIAL
46792-3,1,TOTAL
20065665-1,30,PARCIAL
19960116-15,30,PARCIAL
19928855-1,3,TOTAL
38635-5,10,TOTAL
20008603-7,30,PARCIAL
19972058-1,4,TOTAL
19980603-1,2,TOTAL
20135125-2,30,TOTAL
19951790-2,2,PARCIAL
11699,1,PARCIAL
19941421-7,56,PARCIAL
20196616-1,1,TOTAL
20125491,90,PARCIAL
20001982-2,1,PARCIAL
20125491,90,PARCIAL
20001982-2,1,TOTAL
19976365-2,25,TOTAL
20135125-2,30,PARCIAL
206166-3,40,PARCIAL
20040730,1,PARCIAL
20045517,200,TOTAL
20135125-2,30,TOTAL
20027645-31,30,PARCIAL
20024550-1,2,PARCIAL
20047854,1,TOTAL
19952452-9,20,TOTAL
51330-17,20,TOTAL
20135125-2,30,TOTAL
19980603-1,1,TOTAL
20119257-3,90,PARCIAL
199905549-2,90,TOTAL
20031721,90,TOTAL
19952452-9,2,TOTAL
19943015-10,90,TOTAL
20125491,90,PARCIAL
20135125-2,20,TOTAL
19960116-15,30,PARCIAL
20122152-2,50,PARCIAL
20018316-2,1,TOTAL
19960116-15,30,PARCIAL
206166-3,20,TOTAL
20096037-6,30,TOTAL
20125491,120,PARCIAL
20065665-1,60,PARCIAL
20122250-2,1,PARCIAL
19918906-1,1,TOTAL
41240-1,30,PARCIAL
19965663-6,1,PARCIAL
19941145-01,20,TOTAL
34047-6,1,TOTAL
32602-14,25,PARCIAL
44747-2,60,TOTAL
19975838-4,1,TOTAL
19955476-17,30,TOTAL
19982562-8,30,TOTAL
206166-3,30,PARCIAL
20092475,120,PARCIAL
38635-5,10,TOTAL
20055745-1,1,TOTAL
32602-1,25,TOTAL
20155756,4,PARCIAL
20001982-2,3,PARCIAL
20083126-6,14,TOTAL
20082695-1,112,TOTAL
19908242-1,3,PARCIAL
41240-1,90,TOTAL
19992938-11,30,TOTAL
19966163-1,1,TOTAL
20096938-3,4,PARCIAL
20054403-1,3,TOTAL
20212210-2,3,TOTAL
20135125-2,30,TOTAL
20089319-13,10,TOTAL
20001982-2,1,PARCIAL
20155242-2,1,PARCIAL
20208117-1,1,TOTAL
19993410-9,90,TOTAL
42722-23,90,TOTAL
20104457-1,60,TOTAL
19991309-1,1,PARCIAL
11699,1,PARCIAL
20083126-6,14,TOTAL
19977484-2,20,TOTAL
20135121-2,10,TOTAL
20066252-2,1,TOTAL
20001982-2,2,PARCIAL
20097785-17,120,TOTAL
20122152-2,120,TOTAL
20018219-01,2,TOTAL
19974655-3,30,TOTAL
20016549-64,120,TOTAL
42722-23,30,TOTAL
19918906-1,1,PARCIAL
20075865-2,90,TOTAL
20023511-3,30,TOTAL
20008603-7,30,PARCIAL
20122250-2,1,TOTAL
38635-5,20,TOTAL
20061025-20,30,TOTAL
19993778-2,6,TOTAL
20104297-3,30,PARCIAL
19935777-12,120,TOTAL
20104297-3,30,PARCIAL
19959553-5,2,TOTAL
20119940-07,60,TOTAL
20104297-3,30,PARCIAL
20120938-1,30,TOTAL
20043340-17,90,TOTAL
20190532-5,90,PARCIAL
20135125-2,20,TOTAL
20065665-1,90,TOTAL
20135125-2,30,TOTAL
38635-5,30,TOTAL
20027645-31,60,TOTAL
20222722,90,PARCIAL
20042667-4,20,TOTAL
206777-1,25,TOTAL
VITAL NO DISPONIBLE,24,PARCIAL
20153574-1,28,TOTAL
20043340-17,60,TOTAL
19941145-01,30,TOTAL
20007098-3,60,PARCIAL
20007098-3,30,TOTAL
20016549-64,116,PARCIAL
20125491,90,TOTAL
20001982-2,1,TOTAL
20067032,180,PARCIAL
20027645-31,90,TOTAL
206776-14,25,PARCIAL
51330-17,42,TOTAL
20075865-2,30,TOTAL
20094683-1,5,PARCIAL
19992452-8,25,PARCIAL
19940561-4,30,PARCIAL
20094683-1,5,PARCIAL
19980603-1,3,TOTAL
38635-5,30,TOTAL
19980603-1,2,TOTAL
32602-1,25,TOTAL
20024550-1,1,TOTAL
51330-17,20,TOTAL
19952452-9,24,TOTAL
20015465-2,60,PARCIAL
42722-23,60,TOTAL
38635-5,10,TOTAL
19965663-6,1,TOTAL
51330-17,15,TOTAL
20199440,30,PARCIAL
20120938-1,60,TOTAL
20153573-1,30,TOTAL
19992938-11,15,TOTAL
19960116-15,30,PARCIAL
206777-1,25,TOTAL
20088136,3,PARCIAL
20001982-2,1,PARCIAL
20125491,90,PARCIAL
20122152-2,120,TOTAL
20043340-17,90,TOTAL
19982562-8,10,TOTAL
20001113-13,90,TOTAL
19991309-1,1,TOTAL
20199440,30,PARCIAL
20001982-2,2,PARCIAL
20122152-2,60,PARCIAL
19987947-8,25,TOTAL
19993778-2,6,TOTAL
19934941-12,90,TOTAL
20089319-13,168,TOTAL
19918906-1,1,PARCIAL
20065665-1,30,PARCIAL
00025879-02,90,TOTAL
20092475,60,TOTAL
19987947-8,25,PARCIAL
19905554-12,30,PARCIAL
20027702-31,60,PARCIAL
20096938-3,4,PARCIAL
20043340-17,30,PARCIAL
20043340-17,90,TOTAL
206777-1,25,PARCIAL
206776-14,25,TOTAL
20040730,1,PARCIAL
20043340-17,30,PARCIAL
19941145-01,30,TOTAL
20040730,1,TOTAL
20092419-02,15,TOTAL
20096938-3,12,TOTAL
20125491,90,PARCIAL
20001982-2,2,PARCIAL
20096938-3,12,TOTAL
206776-14,25,PARCIAL
20027645-31,30,PARCIAL
20027645-31,30,PARCIAL
22916-2,2,TOTAL
20030710-28,60,PARCIAL
20135125-2,30,TOTAL
20199440,30,PARCIAL
19993410-9,60,PARCIAL
19942450-05,60,TOTAL
20134577-1,3,PARCIAL
20156587-1,60,TOTAL
00025879-02,60,PARCIAL
20104297-3,90,TOTAL
20001982-2,1,TOTAL
51330-17,15,TOTAL
19960116-15,30,TOTAL
20125491,90,PARCIAL
19979434,2,PARCIAL
19992655-1,3,TOTAL
41240-1,60,PARCIAL
19975977-5,30,TOTAL
20092419-02,9,TOTAL
20054403-1,1,TOTAL
32602-1,25,PARCIAL
20155242-2,1,PARCIAL
19960116-15,30,PARCIAL
20027702-31,60,PARCIAL
20125491,120,PARCIAL
20024550-1,1,TOTAL
19977699-1,120,TOTAL
19960116-15,30,PARCIAL
20104115-1,11,TOTAL
20122250-2,1,PARCIAL
20104297-3,90,TOTAL
20037932-3,90,TOTAL
51330-17,15,TOTAL
20135121-2,30,TOTAL
38635-5,30,TOTAL
20016549-64,60,TOTAL
20070927-4,30,PARCIAL
20067032,150,PARCIAL
19987947-8,25,PARCIAL
206776-12,25,PARCIAL
20024550-1,3,TOTAL
20155756,4,PARCIAL
20064394-2,90,TOTAL
20199440,30,PARCIAL
19962798-2,1,PARCIAL
20196616-1,1,PARCIAL
19993385-5,30,PARCIAL
20120938-1,30,PARCIAL
19941421-7,84,PARCIAL
206776-14,25,PARCIAL
19960116-15,30,TOTAL
19962798-2,1,TOTAL
20027645-31,30,TOTAL
19905554-12,90,TOTAL
20064394-2,90,TOTAL
20135121-2,14,TOTAL
20107765,3,PARCIAL
19941145-01,30,TOTAL
51330-17,60,TOTAL
206776-14,25,TOTAL
19905554-12,60,PARCIAL
51330-17,21,TOTAL
20196616-1,2,TOTAL
38635-5,30,PARCIAL
19984840-1,10,TOTAL
19976365-2,25,TOTAL
19987947-8,25,TOTAL
20067345-1,120,TOTAL
20027702-31,60,TOTAL
20135121-2,30,TOTAL
20122250-2,1,PARCIAL
20001113-13,90,TOTAL
20018308-6,90,PARCIAL
20044427-03,90,TOTAL
19918906-1,1,PARCIAL
20094683-1,5,PARCIAL
20001982-2,1,PARCIAL
19941145-01,15,TOTAL
20016549-64,30,PARCIAL
20027702-31,90,TOTAL
19984840-1,20,TOTAL
19987947-8,25,TOTAL
20137227-1,1,TOTAL
19987947-8,25,TOTAL
19955370-8,2,TOTAL
38635-5,30,TOTAL
20027702-31,30,PARCIAL
20001982-2,1,PARCIAL
19992938-11,20,TOTAL
20135125-2,20,TOTAL
20096938-3,4,PARCIAL
00040609-05,30,TOTAL
40974-19,1,TOTAL
19951790-2,1,PARCIAL
20122152-2,60,PARCIAL
19993385-5,60,PARCIAL
20092419-02,15,TOTAL
20001982-2,3,TOTAL
20082695-1,56,PARCIAL
20027645-31,30,TOTAL
20082416-2,30,TOTAL
206776-14,25,TOTAL
41240-1,30,TOTAL
20171806,25,PARCIAL
41240-1,30,TOTAL
206776-14,25,TOTAL
19984840-1,10,TOTAL
51330-17,20,TOTAL
19982562-8,30,TOTAL
41240-1,90,TOTAL
20027702-31,30,PARCIAL
19992938-11,20,TOTAL
20107054-7,60,PARCIAL
20016549-64,90,PARCIAL
20199440,30,PARCIAL
19976365-2,25,PARCIAL
41240-1,30,TOTAL
206776-14,25,TOTAL
20043340-17,60,PARCIAL
20135125-2,20,TOTAL
58027-10,60,PARCIAL
20096938-3,4,PARCIAL
19947270-1,1,TOTAL
20092419-02,9,TOTAL
20015270-2,30,PARCIAL
19941145-01,10,TOTAL
34047-6,30,PARCIAL
20156587-1,30,PARCIAL
19952452-9,10,TOTAL
19962798-2,3,TOTAL
19951790-2,42,TOTAL
20087430-2,90,PARCIAL
51330-17,12,TOTAL
20094683-1,5,TOTAL
20104297-3,30,PARCIAL
20043340-17,60,TOTAL
11699,1,PARCIAL
206776-14,25,PARCIAL
206776-14,25,PARCIAL
20001372-3,60,PARCIAL
20190532-5,30,TOTAL
20135121-2,15,TOTAL
40974-19,1,TOTAL
19941145-01,20,TOTAL
20001982-2,1,TOTAL
20103181-11,90,TOTAL
20122250-2,1,PARCIAL
20135125-2,28,PARCIAL
20089319-13,30,TOTAL
42722-23,90,PARCIAL
20125491,90,PARCIAL
19976365-2,25,PARCIAL
20196616-1,1,TOTAL
19992938-11,40,TOTAL
20092475,30,TOTAL
20093349-1,28,PARCIAL
19959398-7,30,PARCIAL
20043340-17,30,TOTAL
206776-14,25,TOTAL
20037932-3,30,PARCIAL
20107765,2,TOTAL
20135125-2,30,TOTAL
20080133-3,28,TOTAL
19977484-2,30,TOTAL
20104297-3,30,PARCIAL
34047-6,30,PARCIAL
46792-3,1,TOTAL
20135125-2,15,TOTAL
46792-3,1,TOTAL
20065665-1,30,PARCIAL
20082633-1,4,PARCIAL
20065665-1,30,PARCIAL
20053123-1,15,PARCIAL
20122250-2,1,PARCIAL
20033133-2,1,TOTAL
32602-1,25,PARCIAL
19943837-5,2,TOTAL
20196616-1,2,TOTAL
19992938-11,15,TOTAL
20094683-1,5,PARCIAL
19951790-2,20,PARCIAL
19976365-2,25,PARCIAL
20027645-31,30,PARCIAL
41240-1,30,PARCIAL
19980603-1,1,TOTAL
19936411-1,60,TOTAL
20096938-3,4,PARCIAL
20126621-1,2,PARCIAL
20001982-2,3,PARCIAL
20096938-3,4,PARCIAL
20199440,60,TOTAL
20027702-31,90,TOTAL
20135125-2,90,TOTAL
206776-14,25,PARCIAL
20024550-1,1,TOTAL
51330-17,9,TOTAL
20096310-1,1,PARCIAL
19975838-4,2,TOTAL
20135125-2,20,TOTAL
20135125-2,60,PARCIAL
19991309-1,1,TOTAL
20135121-2,30,PARCIAL
19982562-8,20,TOTAL
20104297-3,30,PARCIAL
19980015-9,25,TOTAL
20027645-31,30,TOTAL
20019919-2,60,TOTAL
20093349-1,28,PARCIAL
19952452-9,30,TOTAL
20076332-1,30,TOTAL
19951790-2,2,PARCIAL
20001982-2,3,TOTAL
20121750-3,30,TOTAL
19908960-11,60,PARCIAL
19941145-01,40,TOTAL
20007098-3,90,TOTAL
20027702-31,30,PARCIAL
19941421-7,60,PARCIAL
19993385-5,30,PARCIAL
19993778-2,6,TOTAL
20212210-2,1,PARCIAL
51330-17,21,TOTAL
19993385-5,30,PARCIAL
19965663-6,2,TOTAL
19987947-8,25,TOTAL
19993778-2,6,TOTAL
20096938-3,2,PARCIAL
20093349-1,28,PARCIAL
20001982-2,3,TOTAL
20001113-13,60,TOTAL
20135125-2,10,TOTAL
19992938-11,20,TOTAL
20125491,90,PARCIAL
19972058-1,3,PARCIAL
20096938-3,4,PARCIAL
32105-6,100,PARCIAL
19960116-15,30,PARCIAL
19947270-1,1,TOTAL
19960307-1,1,TOTAL
32602-14,25,TOTAL
20001982-2,2,PARCIAL
51330-17,12,TOTAL
19992938-11,20,TOTAL
20156998-1,1,TOTAL
206777-1,25,TOTAL
20045517,100,TOTAL
20001113-13,30,PARCIAL
19940561-4,30,PARCIAL
19955370-8,8,PARCIAL
19976365-2,25,PARCIAL
20066252-2,1,TOTAL
20082695-1,28,PARCIAL
20093349-1,28,PARCIAL
20093349-1,56,PARCIAL
20027702-31,60,PARCIAL
32602-1,25,PARCIAL
19905554-12,60,TOTAL
20027645-31,30,PARCIAL
20097586-1,30,PARCIAL
20029760-1,4,TOTAL
19943837-5,1,TOTAL
20001982-2,2,TOTAL
19947559-3,1,PARCIAL
20037932-3,60,PARCIAL
20024550-1,2,TOTAL
20001982-2,1,PARCIAL
19952452-9,30,TOTAL
19941145-01,15,TOTAL
20043340-17,30,PARCIAL
20135121-2,10,TOTAL
206166-3,30,PARCIAL
20125491,90,PARCIAL
20027645-31,30,PARCIAL
19982562-8,30,TOTAL
20096938-3,2,PARCIAL
20024550-1,1,PARCIAL
20096938-3,4,PARCIAL
20093349-1,28,PARCIAL
19960116-15,30,PARCIAL
19960116-15,30,TOTAL
20001982-2,1,TOTAL
20037932-3,30,PARCIAL
20027645-31,90,TOTAL
20043340-17,30,PARCIAL
19951790-2,3,TOTAL
20027702-31,30,PARCIAL
20122152-2,90,PARCIAL
19960116-15,30,PARCIAL
20027645-31,30,PARCIAL
20027645-31,116,TOTAL
19976921-1,84,PARCIAL
20135125-2,14,TOTAL
20173957-1,4,PARCIAL
20135121-2,3,TOTAL
20093349-1,28,PARCIAL
19951790-2,1,TOTAL
20104221-02,10,TOTAL
20153573-1,10,TOTAL
19992938-11,30,TOTAL
51330-17,20,TOTAL
20027645-31,30,TOTAL
19941145-01,20,TOTAL
42722-23,90,TOTAL
19993385-5,90,TOTAL
20135121-2,30,TOTAL
19977484-2,30,TOTAL
19990096-2,30,TOTAL
20001982-2,1,PARCIAL
20001982-2,2,TOTAL
20199440,30,PARCIAL
44969-9,360,TOTAL
00025879-02,1,PARCIAL
20027702-31,60,PARCIAL
20196616-1,2,TOTAL
42932-7,28,TOTAL
20088136,3,TOTAL
19965663-6,1,TOTAL
19941145-01,15,TOTAL
20043340-17,90,TOTAL
20003804-1,1,TOTAL
19959553-5,1,TOTAL
20075633-1,60,TOTAL
20128168-1,4,TOTAL
19976365-2,25,PARCIAL
19987944-2,25,PARCIAL
19951790-2,3,TOTAL
44747-2,90,TOTAL
56604-1,2,TOTAL
20134577-1,1,PARCIAL
20024550-1,3,PARCIAL
19976365-2,25,TOTAL
19966580,1,PARCIAL
20018219-01,1,PARCIAL
20007098-3,30,PARCIAL
20010354-4,1,TOTAL
19943837-5,12,TOTAL
20054403-1,1,TOTAL
19941145-01,8,PARCIAL
206166-3,60,PARCIAL
20003804-1,1,PARCIAL
19992938-11,20,TOTAL
20008603-7,90,TOTAL
20016549-64,60,TOTAL
20096938-3,2,PARCIAL
19905550-1,90,TOTAL
20044427-03,30,TOTAL
19980603-1,4,TOTAL
19952452-9,30,TOTAL
20093349-1,28,PARCIAL
19976365-2,25,PARCIAL
20096938-3,2,PARCIAL
19941421-7,28,PARCIAL
20044427-03,30,PARCIAL
19941421-7,28,PARCIAL
206166-3,30,PARCIAL
20135125-2,40,TOTAL
19993385-5,30,PARCIAL
20103967,4,PARCIAL
206776-14,25,PARCIAL
20135121-2,60,TOTAL
PENDIENTE,30,PARCIAL
19982562-8,20,TOTAL
19914092-12,30,TOTAL
20199440,30,PARCIAL
20122152-2,90,TOTAL
20064726-21,20,TOTAL
20119257-3,120,TOTAL
20029760-1,4,PARCIAL
20094683-1,3,TOTAL
206777-1,25,PARCIAL
19980015-9,25,PARCIAL
19993778-2,6,TOTAL
20018219-01,2,TOTAL
20018219-01,6,TOTAL
20134577-1,2,PARCIAL
206776-14,25,PARCIAL
19992938-11,20,TOTAL
20200038-01,30,PARCIAL
19951790-2,160,TOTAL
20151082,90,PARCIAL
19951790-2,120,PARCIAL
20200038-01,30,PARCIAL
19992938-11,30,TOTAL
51330-17,15,TOTAL
19960116-15,60,TOTAL
47085-10,30,TOTAL
00025879-02,30,TOTAL
20122250-2,1,TOTAL
19977484-2,30,TOTAL
19934941-12,60,TOTAL
19976365-8,25,TOTAL
32602-14,25,TOTAL
19952452-9,10,PARCIAL
19960116-15,60,PARCIAL
19990096-2,30,TOTAL
20061025-17,30,PARCIAL
20122152-2,120,TOTAL
20093349-1,56,PARCIAL
19947270-1,1,TOTAL
20092475,30,PARCIAL
20097785-17,60,TOTAL
19993778-2,6,TOTAL
20027702-31,90,TOTAL
19992938-11,30,TOTAL
210309-1,1,TOTAL
20089319-13,60,TOTAL
20096938-3,4,TOTAL
19992938-11,20,TOTAL
20177170,200,TOTAL
19972058-1,2,PARCIAL
20096938-3,4,PARCIAL
20024550-1,2,PARCIAL
20135125-2,20,TOTAL
19951790-2,2,PARCIAL
19965663-6,2,TOTAL
19963349-4,30,TOTAL
19987947-8,25,TOTAL
19993778-2,6,TOTAL
20135125-2,15,TOTAL
19941145-01,5,TOTAL
19952603-1,1,TOTAL
19980015-9,25,PARCIAL
19976365-2,25,TOTAL
20119257-3,90,PARCIAL
20153574-1,10,TOTAL
19941421-7,28,PARCIAL
19992938-11,15,TOTAL
20043340-17,30,PARCIAL
20056954-1,1,TOTAL
42722-23,90,TOTAL
20001982-2,2,PARCIAL
19943837-5,1,TOTAL
19952452-9,15,TOTAL
20135125-2,30,TOTAL
38635-5,30,TOTAL
20092419-02,9,TOTAL
20100573-3,30,TOTAL
20082695-1,28,TOTAL
20059262-2,3,TOTAL
19980015-9,25,TOTAL
20001982-2,1,PARCIAL
19992938-11,40,TOTAL
20061025-17,30,PARCIAL
20045149-1,1,TOTAL
19988153-1,1,PARCIAL
206776-14,25,PARCIAL
20036703,1,PARCIAL
