codigo_neg,cantidad_entregada
AP22794,21
AP20218,2
AP-Preservativos,15
AP23556,30
AP20873,2
AP22744,30
AP23588,2
AP21285,3
AP22708,90
AP22120,30
AP22863,6
AP23862,30
AP21333,1
AP20044,20
AP20409,21
AP23636,10
AP24191,1
AP22396,14
AP20655,56
AP21434,20
AP22794,20
AP23624,8
AP21189,28
AP21947,60
AP22423,30
AP23301,30
AP23813,28
AP22597,56
AP24191,3
AP22794,40
AP23556,90
AP20218,2
AP20494,90
AP22794,20
AP20498,30
AP21333,1
AP22623,9
AP22794,15
AP20654,90
AP20748,30
AP21353,2
AP20044,9
AP21386,6
AP22081,9
AP23512,10
AP23556,30
AP23556,90
AP-Aguja Insulina,60
AP20873,1
AP23556,30
AP22421,30
AP21480,60
AP21987,30
AP23550,30
AP21986,90
AP23301,30
AP20524,3
AP20922,10
AP21270,1
AP22794,14
AP23299,90
AP21140,56
AP22537,10
AP21137,13
AP22906,30
AP23317,10
AP-Aguja Insulina,90
AP22425,90
AP21987,30
AP21353,1
AP22623,20
AP22794,20
AP23790,60
AP23200,60
AP20409,21
AP21353,1
AP22112,10
AP21285,1
AP20953,30
AP21621,28
AP-Aguja Insulina,100
AP21474,90
AP21947,90
AP-Lancetas,100
AP-Tiras Reactivas,100
AP23813,28
AP21357,120
AP21539,90
AP20286,1
AP22597,180
AP20618,1
AP20364,56
AP20502,30
AP22640,60
AP23204,30
AP23281,30
AP20496,90
AP20858,90
AP23946,90
AP22491,180
AP-Aguja Insulina,240
AP-Lancetas,50
AP23299,30
AP-Tiras Reactivas,50
AP22700,90
AP22422,90
AP21136,90
AP21061,1
AP21255,1
AP22349,28
AP21189,28
AP22537,30
AP20880,60
AP23301,30
AP23809,56
AP20594,30
AP20593,30
AP20953,30
AP21270,1
AP22308,1
AP21539,60
AP20121,20
AP24483,6
AP22830,1
AP22906,90
AP20344,30
AP20052,60
AP21814,1
AP22741,60
AP21623,60
AP20121,30
AP20465,30
AP21039,20
AP22422,30
AP22072,30
AP23946,90
AP20121,20
AP22422,90
AP20498,30
AP21480,60
AP21987,30
AP23555,30
AP21474,30
AP22587,30
AP23301,30
AP21189,28
AP22046,90
AP23536,3
AP20302,90
AP23802,270
AP20349,30
AP21987,30
AP21162,30
AP20121,20
AP21162,90
AP22541,3
AP21270,4
AP22104,20
AP20778,60
AP21393,30
AP21706,10
AP22246,30
AP22744,60
AP20986,90
AP23612,28
AP20998,20
AP23083,30
AP20282,10
AP21143,180
AP22431,1
AP21125,1
AP23050,120
AP21542,60
AP21791,5
AP21769,30
AP22794,20
AP23204,120
AP20592,30
AP21542,30
AP21624,15
AP21474,30
AP22854,3
AP23000,30
AP20044,20
AP20140,15
AP22481,10
