codigo_neg;codigo_negociado;codigo_negociado_norm;codigo_cum;codigo_cum_norm;cantidad_total_1;cantidad_parcial_1;cantidad_pendiente_1;cantidad_total_2;cantidad_parcial_2;cantidad_pendiente_2;cantidad_total_3;cantidad_parcial_3;cantidad_pendiente_3;cantidad_total_4;cantidad_parcial_4;cantidad_pendiente_4;cantidad_total_5;cantidad_parcial_5;cantidad_pendiente_5;total_entregado_total;total_entregado_parcial;total_pendiente;;matched_rows_per_source
AP20566;AP20566;AP20566;;;;;;;;;;;;;;;6;;;6;0;0;6;{'1': [], '2': [], '3': [], '4': [], '5': [4579, 3565, 2573, 918, 1752, 5051]}
AP20577;AP20577;AP20577;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20588;AP20588;AP20588;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20592;AP20592;AP20592;;;3570;;;1590;;;779;;;98;;;;;;6037;0;0;6037;{'1': [260, 12933, 2189, 5520, 9877, 3740, 3741, 9887, 9504, 11436, 9266, 1844, 10811, 14275, 4038, 7756, 3661, 13774, 1999, 14541, 3538, 1747, 9812, 6489, 12890, 1763, 104, 7286], '2': [1669, 13701, 14728, 14218, 14731, 11537, 11538, 5651, 13982, 13727, 4132, 12069, 10919, 11944, 6191, 3764, 8246, 2872, 1852, 3261, 14014, 10431, 11338, 13388, 3918, 14031, 4307, 10336, 12512, 10346, 14956, 4335, 12399, 3832, 3577, 4090, 10750], '3': [768, 2, 7559, 7057, 14230, 7839, 812, 2732, 13748, 4534, 13753, 2371, 7110, 10060, 333, 7120, 4564, 14036, 14935, 14552, 1760, 12769, 7138, 7782, 3310, 2803, 14715, 14718, 12287], '4': [2817, 1766, 4555, 1455, 1169, 3349, 886], '5': []}
AP20617;AP20617;AP20617;;;;;;;;;;;;82;;;56;1;;138;1;0;139;{'1': [], '2': [], '3': [], '4': [10245, 12935, 12680, 7308, 13069, 12818, 14103, 12456, 12204, 7342, 10414, 12215, 7608, 9021, 10046, 12224, 10183, 12362, 14930, 12376, 13275, 12892, 9958, 14569, 14825, 9071, 11889, 7292], '5': [12298, 1058, 2090, 45, 2553, 7728, 5683, 8756, 7733, 2111, 12864, 1111, 1113, 10339, 8817, 9842, 9851, 3205, 138, 3218, 178, 180, 3774, 1218, 1230, 2766, 1237, 3801, 743, 8936, 2797, 751, 762, 7431, 3869, 4381, 811, 4397, 9014, 10554, 831, 10561, 1860, 9034, 12618, 11085, 1875, 9562, 4444, 4450, 7021, 10610, 4467, 2933, 7039, 3982, 1935, 1937, 5015, 8091, 5025, 8109, 955, 956, 958, 446, 11199, 1476, 459, 8652, 1485, 462, 8667, 1510, 4073, 8170, 496, 4089]}
AP20626;AP20626;AP20626;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20596;AP20596;AP20596;;;;;;;;;;;;178;;;103;1;;281;1;0;282;{'1': [], '2': [], '3': [], '4': [8195, 10499, 14340, 13959, 12937, 8330, 12043, 7310, 14327, 11284, 9365, 14483, 14999, 10393, 9113, 13593, 12060, 8733, 10909, 14494, 14884, 13096, 8105, 11438, 13743, 14638, 11698, 11700, 8769, 8770, 8771, 10051, 6597, 11842, 14789, 12360, 14665, 14792, 12621, 14674, 14166, 13399, 14430, 10721, 11621, 14566, 10600, 12665, 7530, 14184, 9202, 14965, 7414, 13558, 14710, 9465, 12031], '5': [9223, 2569, 12297, 3602, 6675, 12819, 9238, 2079, 548, 6693, 10277, 551, 5673, 2602, 5162, 4140, 12854, 5175, 13366, 5689, 6204, 6213, 3658, 5716, 5206, 3681, 7778, 9833, 3693, 3186, 3702, 5753, 11387, 5756, 1662, 6281, 7306, 1675, 5773, 4239, 6288, 6801, 7826, 659, 2209, 4257, 7841, 9889, 3749, 4265, 2734, 2229, 11448, 6841, 9913, 11451, 5309, 3778, 1736, 4300, 6351, 7379, 213, 4311, 6359, 1242, 6879, 6372, 2790, 6377, 10988, 5872, 2805, 7928, 4345, 5883, 5374, 6913, 3848, 1804, 5388, 271, 11540, 4891, 3872, 7458, 3877, 3368, 4399, 11055, 5937, 1340, 6473, 7501, 345, 9564, 9566, 13662, 12640, 11106, 4454, 13671, 13169, 883, 6515, 7546, 9087, 3969, 5506, 11139, 7564, 13198, 2451, 10648, 1433, 2459, 7579, 1439, 10660, 936, 2987, 7599, 3000, 4547, 7107, 3013, 6599, 11723, 460, 5069, 7634, 12757, 480, 11245, 3566, 6128, 499]}
AP20598;AP20598;AP20598;;;;;;;;;;;;33;;;13;;;46;0;0;46;{'1': [], '2': [], '3': [], '4': [10240, 14339, 14885, 14632, 7822, 7502, 13841, 13299, 10038, 10903, 12860], '5': [2048, 2304, 4416, 4295, 1512, 5261, 5263, 5424, 626, 10549, 2327, 5532, 4604, 1022]}
AP20606;AP20606;AP20606;;;;;;;;;;;;;;;1;;;1;0;0;1;{'1': [], '2': [], '3': [], '4': [], '5': [9953, 8866, 11996, 13606, 2986, 9994, 8558, 12380, 8917, 9817, 9916]}
AP20605;AP20605;AP20605;;;;;;;;;;;;;;;1;;;1;0;0;1;{'1': [], '2': [], '3': [], '4': [], '5': [5695]}
AP20607;AP20607;AP20607;;;;;;;;;;;;57;;;6;;;63;0;0;63;{'1': [], '2': [], '3': [], '4': [11712, 10241, 10369, 11297, 7781, 11333, 10279, 10823, 10443, 10412, 10541, 11260, 9072, 13203, 11028, 14550, 9047, 11164], '5': [11880, 4013, 7085, 3666, 7604, 7636, 5662]}
AP20608;AP20608;AP20608;;;;;;;;;;;;4;;;1;1;;5;1;0;6;{'1': [], '2': [], '3': [], '4': [9770], '5': [4155, 4750]}
AP20618;AP20618;AP20618;;;;;;;;;;;;4;;;5;;;9;0;0;9;{'1': [], '2': [], '3': [], '4': [12867, 14334], '5': [1829, 7401, 7789, 5489, 3543]}
AP20624;AP20624;AP20624;;;;;;;;;;;;;;;2;;;2;0;0;2;{'1': [], '2': [], '3': [], '4': [], '5': [7041, 10727, 13035, 8332, 5047, 11636, 8055]}
AP23412;AP23412;AP23412;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20644;AP20644;AP20644;;;180;;;240;;;90;;;;;;;;;510;0;0;510;{'1': [12932, 13773], '2': [131, 13733, 4169, 11696, 11478], '3': [7877, 7046, 7151], '4': [], '5': [9696, 10001, 11086]}
AP20647;AP20647;AP20647;;;;;;;;;;;;9;;;;;;9;0;0;9;{'1': [], '2': [], '3': [], '4': [11289, 8298], '5': [11590]}
AP20645;AP20645;AP20645;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20648;AP20648;AP20648;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20650;AP20650;AP20650;;;870;;;300;;;90;30;;;;;;;;1260;30;0;1290;{'1': [10661, 1575, 438, 890, 1502], '2': [14123, 6925, 4147, 14998, 5496, 4570], '3': [3417, 1538, 8647, 3703], '4': [], '5': []}
AP20654;AP20654;AP20654;;;1480;;;1125;;;850;;;393;;;1;;;3849;0;0;3849;{'1': [6912, 3873, 13093, 13478, 1354, 10030, 12175, 10736, 6546, 9235, 6709, 10262, 4599, 6331, 8412], '2': [9865, 1802, 10378, 13584, 14490, 13979, 2042, 14498, 427, 12718, 14902, 10493, 6333, 320, 3392, 10567, 6096, 14801, 13788, 13789, 11748, 12392, 10989, 3706, 7677], '3': [9857, 7556, 9483, 2573, 13586, 6291, 2072, 10013, 13982, 14755, 14501, 44, 8493, 14508, 13492, 314, 6341, 9295, 3666, 4052, 5336, 13400, 14425, 3293, 8286, 9956, 13798, 14702, 8303, 13811, 1912, 3709], '4': [5122, 1540, 6, 7307, 1932, 5774, 2191, 5020, 2087, 8871, 10025, 4138, 5932, 4013, 2222, 9667, 11971, 2376, 8650, 8907, 6988, 4941, 5714, 8531, 213, 4187, 7004, 5213, 4062, 2400, 613, 5484, 5101, 8045, 8815, 5620, 5621, 6903, 4606], '5': [4234, 12327]}
AP20658;AP20658;AP20658;;;90;;;;;;30;;;;;;;;;120;0;0;120;{'1': [13316], '2': [], '3': [7038], '4': [], '5': []}
AP20660;AP20660;AP20660;;;1560;;;210;;;120;;;;;;;;;1890;0;0;1890;{'1': [4192, 11137, 9223, 8105, 4906, 14506, 592, 1136, 3890, 5362, 5682, 11860, 3963, 3839], '2': [4733, 13296, 5657, 11645, 11294], '3': [9410, 9818, 10550, 7823], '4': [], '5': [11938, 12393, 10250, 9196, 13102, 10481, 11826, 11475, 10228, 11799, 10137]}
AP20679;AP20679;AP20679;;;;;;;;;;;;15;;;3;;;18;0;0;18;{'1': [], '2': [], '3': [], '4': [7313, 9155, 10477, 12809], '5': [7815, 1293, 783]}
AP20680;AP20680;AP20680;;;;;;;;;;;;10;;;1;;;11;0;0;11;{'1': [], '2': [], '3': [], '4': [11592, 10594, 9499], '5': [12288, 1130, 7871, 10611, 13715, 9621, 9759]}
AP20682;AP20682;AP20682;;;;;;;;;;;;28;;;5;;;33;0;0;33;{'1': [], '2': [], '3': [], '4': [11724, 10349, 9741, 11184, 11218, 12789, 7227, 13468, 14943], '5': [6566, 2727, 591, 4625, 11449, 2717]}
AP20688;AP20688;AP20688;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [13445, 12743, 10728, 11471, 11098]}
AP20704;AP20704;AP20704;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': [12309]}
AP20706;AP20706;AP20706;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20713;AP20713;AP20713;;;;;;;;;;;;17;;;7;;;24;0;0;24;{'1': [], '2': [], '3': [], '4': [10692, 14693, 9706, 9582, 14641, 14805], '5': [5763, 4293, 7334, 7304, 8840, 6252, 13293, 4622, 9887, 10102, 6327, 12282, 8988, 9599]}
AP20716;AP20716;AP20716;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20718;AP20718;AP20718;;;;;;;;;60;;;;;;;;;60;0;0;60;{'1': [], '2': [], '3': [6220, 3847], '4': [], '5': [10758]}
AP20733;AP20733;AP20733;;;1770;;;870;;;360;;;;;;;;;3000;0;0;3000;{'1': [1664, 3937, 1834, 12043, 4812, 13293, 1550, 8846, 11118, 657, 7731, 5108, 5050, 3708, 11069], '2': [5218, 11719, 3688, 5673, 14313, 13229, 14703, 4081, 7121, 3539, 3381, 2933, 2965, 6812, 13821, 7070, 4703], '3': [6625, 7236, 3591, 715, 1996, 3213, 3534, 5550, 7345, 8243, 7445, 1022], '4': [], '5': []}
AP20742;AP20742;AP20742;;;;;;156;;;104;;;112;;;;;;372;0;0;372;{'1': [], '2': [1504, 9690, 10618], '3': [10769, 11426, 12529, 12542], '4': [737, 9634, 9604, 6502, 9254, 3561, 3599, 9491, 9428, 3701, 9301, 9811, 9176, 3805, 8990, 9471], '5': [8137, 11836]}
AP20748;AP20748;AP20748;;;540;;;860;;;493;;;723;;;1;;;2617;0;0;2617;{'1': [2217, 117], '2': [3744, 4448, 5667, 10307, 3397, 2118, 11876, 7980, 11020, 10481, 9970, 6867, 9844, 14676, 1462, 8185, 10302], '3': [13824, 12929, 5385, 13341, 14880, 3617, 2472, 14761, 8906, 4685, 846, 14811, 8802, 3558, 14824, 12653, 13550, 12658, 10357, 14207], '4': [6674, 6683, 1571, 4137, 6699, 6700, 6706, 54, 6714, 6718, 6729, 6233, 6752, 6765, 6771, 6773, 5239, 6786, 1156, 6796, 6805, 6809, 6810, 6812, 6813, 6815, 6816, 6817, 1190, 6823, 6826, 1710, 4276, 6841, 6842, 1723, 4796, 7359, 6851, 3268, 6861, 6866, 6870, 2265, 6887, 6894, 6895, 4342, 6908, 6912, 8466, 5909, 791, 6941, 6951, 6953, 5427, 6986, 7012, 5478, 7017, 7020, 5486, 4975, 368, 7038, 3966, 7043, 3462, 1937, 7061, 7069, 7084, 7088, 5557, 7101, 7102, 7106, 7107, 5061, 7110, 7130, 7164], '5': [5826, 11526, 12647, 10894, 13390, 13245]}
AP20773;AP20773;AP20773;;;9330;;;3756;;;3330;;;;;;;;;16416;0;0;16416;{'1': [12297, 6157, 8208, 7195, 8219, 8733, 14877, 14880, 7726, 6191, 6704, 11312, 4151, 7735, 9274, 11842, 7242, 8779, 7256, 11864, 7777, 12898, 106, 7787, 10864, 5233, 9846, 8327, 12455, 9902, 5809, 7345, 183, 6843, 3260, 4805, 11975, 8392, 13009, 11986, 5873, 6898, 13555, 4858, 8446, 14592, 2307, 9990, 6921, 11533, 11541, 7959, 7970, 12587, 7468, 14128, 6451, 7476, 5436, 5437, 13117, 5439, 7488, 7490, 11593, 11594, 7505, 11100, 5471, 1890, 10596, 9573, 11108, 9585, 14209, 6539, 13198, 11158, 13211, 11676, 7592, 5547, 2991, 8624, 9139, 5046, 5559, 8650, 12761, 9695, 10724, 7656, 4088, 7675], '2': [14848, 7170, 14851, 11784, 13320, 3082, 523, 5137, 6165, 13846, 13847, 10781, 2078, 6691, 7203, 5158, 11819, 2094, 4659, 564, 13365, 12348, 14401, 3139, 12868, 3655, 11847, 14407, 14932, 6753, 13415, 108, 11889, 12421, 1674, 10890, 14479, 2705, 2194, 2197, 10903, 3236, 3754, 14513, 3256, 12473, 12476, 12999, 12489, 13005, 10962, 12000, 14563, 3812, 13556, 6401, 12557, 2323, 14103, 13597, 12089, 6972, 12628, 11605, 13142, 14164, 11612, 354, 4452, 1895, 14187, 3448, 10620, 14222, 11672, 14243, 11684, 11692, 8109, 11702, 6583, 5567, 12749, 13776, 10710, 11228, 13309], '3': [7170, 4612, 2057, 3598, 6159, 4628, 8730, 1563, 2587, 30, 4133, 9256, 1577, 4138, 7212, 4654, 2610, 4662, 7736, 5186, 9283, 5703, 2123, 1613, 2128, 8785, 6747, 8797, 9821, 607, 8799, 7778, 4713, 5741, 5230, 5742, 9326, 4723, 4213, 7293, 2178, 1157, 9862, 1680, 1169, 3731, 9876, 8866, 9393, 3766, 184, 186, 10430, 4291, 198, 2246, 9415, 2252, 4301, 719, 215, 225, 6894, 1276, 778, 10509, 782, 785, 1297, 6426, 5915, 10010, 10012, 10541, 4919, 10561, 1347, 10055, 9545, 4427, 10583, 7007, 1378, 9570, 4460, 10092, 4463, 2418, 5492, 1406, 2951, 6024, 907, 9112, 2970, 9118, 4006, 8625, 7603, 4026, 10172, 958, 9665, 5573, 1482, 3020, 3555, 9188, 9193, 2029, 3063], '4': [], '5': [8227, 7974, 9743, 8879, 11256, 8921, 12313]}
AP20774;AP20774;AP20774;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20775;AP20775;AP20775;;;540;;;240;;;90;;;;;;;;;870;0;0;870;{'1': [10987, 9676, 7024, 5078, 8542, 5406], '2': [14385, 13112, 4596, 280, 14202], '3': [3056, 2469, 6285], '4': [], '5': []}
AP20776;AP20776;AP20776;;;6420;;;3755;;;960;;;;;;;;;11135;0;0;11135;{'1': [13441, 8066, 9349, 137, 13580, 2065, 789, 7324, 12448, 14584, 6180, 8356, 13094, 11176, 14504, 1839, 2225, 5938, 10420, 8246, 6199, 7479, 4924, 1853, 13886, 12991, 13503, 14524, 13762, 198, 5834, 1227, 8394, 6733, 14538, 14415, 7376, 12882, 13144, 3420, 223, 12000, 5604, 6887, 10985, 8044, 12528, 4977, 5617, 12784, 14961, 12917, 9336, 3065, 14075, 5503], '2': [384, 12290, 11267, 7558, 2568, 10889, 9994, 13964, 11278, 6288, 14609, 6290, 3603, 12181, 6806, 8086, 8089, 11418, 12827, 668, 1821, 12572, 13466, 2848, 11810, 547, 7077, 3622, 11942, 13992, 3369, 3371, 11057, 10931, 3636, 1850, 6458, 8251, 12093, 12474, 13887, 3906, 7365, 1864, 3657, 12361, 6479, 464, 7378, 12754, 14551, 3416, 1753, 7644, 1757, 94, 6366, 10973, 10980, 12772, 4968, 7147, 7020, 5613, 9580, 5359, 11631, 12780, 14699, 7284, 13560, 5881, 506, 10875, 11774, 11903], '3': [2818, 7685, 6406, 6535, 9994, 8594, 7446, 7587, 5540, 9510, 7975, 5802, 2347, 8494, 2735, 6712, 9150, 1731, 8004, 10181, 8782, 8147, 8284, 9052, 8035, 4581, 6375, 8423, 2668, 109, 9201, 6907], '4': [], '5': [12704, 8994, 8867, 9099, 13132, 13677, 12848, 8594, 12210, 8504, 8153, 12795, 11806, 13051]}
AP20778;AP20778;AP20778;;;15640;;;6015;60;;150;;;;;;;;;21805;60;0;21865;{'1': [7680, 1026, 1028, 6149, 5638, 6160, 6674, 10773, 22, 5144, 7193, 7194, 7709, 10791, 41, 3628, 12848, 12849, 3636, 3637, 5172, 5173, 6712, 6713, 58, 59, 9276, 7229, 5183, 4161, 6721, 6723, 5705, 1100, 6223, 3153, 6226, 12881, 1108, 3157, 3158, 6231, 6233, 6236, 12903, 5738, 108, 5750, 1146, 3206, 9356, 9370, 9374, 8865, 676, 677, 6830, 6832, 7864, 3785, 3786, 9418, 12493, 725, 10970, 9445, 4839, 5352, 5365, 5366, 5367, 7928, 5402, 4894, 6432, 9505, 3364, 6438, 6441, 5418, 9513, 5426, 821, 823, 9543, 6475, 4942, 6481, 853, 5463, 5975, 5976, 10072, 11610, 9571, 5989, 6503, 3945, 7529, 7531, 8559, 9075, 6005, 6518, 8057, 11643, 6018, 9608, 5513, 5515, 6029, 5008, 3476, 406, 8096, 13730, 2982, 6063, 5041, 5043, 8116, 3511, 6079, 3521, 8131, 9157, 5062, 5066, 1996, 5585, 5587, 8659, 7131, 7140, 8676, 8687], '2': [5128, 2059, 3624, 6186, 3631, 9775, 3633, 2098, 2100, 6197, 4150, 4152, 2105, 2106, 6204, 2110, 6209, 6217, 3148, 3150, 3662, 3664, 2641, 3154, 4686, 6232, 2650, 4698, 2659, 2149, 3173, 3174, 2152, 6247, 2155, 2669, 3186, 2166, 2680, 3192, 2180, 3210, 2196, 2710, 2719, 4255, 2725, 2736, 2756, 2766, 2780, 2783, 1765, 1778, 5877, 1784, 1787, 1789, 3847, 1804, 3853, 12049, 3859, 1815, 1817, 3359, 1826, 1827, 3876, 5419, 1843, 3379, 14643, 4921, 5438, 2884, 4421, 1869, 3923, 13654, 2391, 4951, 3425, 2915, 1893, 3430, 13175, 3450, 2427, 6526, 3455, 14721, 3471, 8087, 3483, 2472, 12219, 13261, 5599, 5602, 5102, 3567, 5107, 3573, 2041], '3': [4545, 2338, 5382, 2730, 9750], '4': [], '5': [9984, 12035, 8582, 11401, 8714, 8845, 12174, 11407, 13456, 13590, 8471, 9242, 13083, 13213, 11810, 12964, 7977, 10410, 13225, 10927, 10160, 10544, 12338, 9011, 13620, 10298, 13370, 10812, 9919, 10431, 12487, 8136, 13385, 8010, 12875, 11980, 13511, 13392, 7889, 13140, 9301, 12886, 9559, 10968, 9818, 13276, 9438, 8415, 8287, 7905, 12409, 13025, 12004, 13666, 12006, 12283, 9706, 8683, 13034, 9197, 10991, 9840, 9459, 8692, 11251, 10486, 9975, 10745, 10491]}
AP20768;AP20768;AP20768;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20767;AP20767;AP20767;;;4350;;;4674;;;1168;;;41;;;1;;;10234;0;0;10234;{'1': [3, 3846, 14729, 3082, 12177, 5523, 12189, 30, 10414, 1967, 9144, 10169, 10043, 12222, 4799, 4032, 9804, 9934, 10190, 86, 6494, 12127, 13152, 7783, 11888, 9714, 11127, 11641, 7163, 12159], '2': [4101, 5638, 11271, 5675, 5165, 4146, 14900, 595, 3675, 8286, 1635, 5219, 8292, 8297, 6768, 5235, 1652, 6772, 4217, 5242, 3707, 5757, 5760, 3209, 6794, 3736, 6305, 3747, 12965, 3752, 3753, 5800, 5801, 14004, 11964, 11966, 6371, 4838, 13547, 8429, 9967, 4851, 12019, 6904, 3841, 3339, 3355, 6434, 6438, 6439, 6951, 7977, 9522, 2355, 5940, 12606, 6975, 13121, 1860, 1863, 7496, 8012, 9550, 5967, 14161, 3413, 7520, 5473, 2419, 13708, 1938, 14230, 5019, 4000, 11171, 14245, 2485, 7614, 6592, 6085, 13799, 10728, 7664, 4594, 6648, 5625, 13307], '3': [1920, 6917, 646, 10631, 523, 2188, 1298, 2457, 8089, 1179, 8601, 5918, 5157, 2598, 9383, 5161, 3498, 5932, 944, 5563, 5958, 2122, 5067, 9932, 10702, 2131, 5588, 7260, 2272, 8291, 4196, 3813, 3814, 3815, 4708, 8425, 1518, 4982, 8183], '4': [5217, 1678, 742], '5': [8544, 8033, 12423, 8813, 4246, 8410]}
AP20770;AP20770;AP20770;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20782;AP20782;AP20782;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20787;AP20787;AP20787;;;90;;;;;;;;;48;;;1;;;139;0;0;139;{'1': [14529], '2': [], '3': [], '4': [8097, 4868, 13892, 14759, 13576, 11273, 14888, 11467, 13899, 14065, 14898, 13780, 14388, 10998, 11646, 14463], '5': [11140, 7848, 8584, 9261, 9901, 6036, 12475, 9661, 10910]}
AP24428;AP24428;AP24428;;;;;;;;;;;;50;;;4;1;;54;1;0;55;{'1': [], '2': [], '3': [], '4': [11200, 13698, 14437, 13702, 7879, 9448, 11403, 8301, 13741, 11121, 7954, 13650, 9755, 8861], '5': [10114, 5380, 9735, 13455, 528, 8722, 7960, 7964, 10270, 12449, 11044, 10539, 1201, 10674, 9789, 12353, 10060, 12367, 9553, 11347, 9557, 11990, 5084, 8032, 10336, 11233, 4071, 13291, 8944, 10482, 12535, 9082]}
AP20794;AP20794;AP20794;;;10800;360;;3520;;;4950;;;;;;;;;19270;360;0;19630;{'1': [2569, 2570, 25, 12827, 2079, 7212, 11310, 53, 2103, 56, 4153, 6206, 76, 7254, 14935, 12909, 11377, 14962, 12925, 1667, 6282, 2190, 7311, 1681, 5780, 3736, 161, 3750, 3751, 176, 11953, 8882, 12464, 7352, 1211, 12988, 3263, 5826, 1223, 8912, 9442, 7908, 3814, 3832, 9983, 9490, 4914, 13107, 9528, 6972, 12605, 5444, 3916, 6488, 13158, 5995, 11637, 9590, 13685, 12153, 1922, 9609, 916, 6556, 11687, 14252, 1453, 947, 4023, 9659, 444, 6588, 14278, 8649, 3539, 9184, 13798, 1516, 6637, 7154, 9206, 14843, 11775], '2': [12293, 13829, 4621, 12302, 7696, 5649, 13336, 11291, 12829, 8232, 10795, 5684, 11320, 6203, 2626, 4164, 6215, 13402, 4195, 9315, 12397, 14968, 14970, 12925, 13438, 9857, 139, 12429, 2213, 171, 14003, 7355, 3773, 14028, 13006, 8418, 11493, 14053, 14567, 2803, 2820, 5898, 3858, 11556, 11047, 12073, 14143, 14661, 7498, 13649, 8022, 1899, 12286, 12670, 12677, 12682, 13707, 11153, 3989, 13206, 8094, 6560, 14768, 11187, 11191, 13769, 13770, 13771, 12237, 13774, 6095, 10704, 3026, 10712, 14809, 11738, 10723, 3044, 14824, 489, 13808, 12793, 13310], '3': [5121, 2052, 3588, 1551, 1555, 27, 1053, 8744, 10284, 1584, 7220, 1081, 8764, 1087, 3649, 1605, 6725, 6727, 76, 2125, 1105, 2642, 3157, 9303, 8793, 2139, 93, 3165, 97, 7784, 7785, 3180, 112, 2160, 7280, 4212, 1654, 9336, 8313, 4732, 9344, 6787, 8325, 1670, 4231, 2184, 4743, 5767, 9353, 3724, 8332, 2190, 8844, 9872, 10378, 4754, 2708, 6296, 8345, 4250, 10394, 8358, 8880, 1202, 7346, 7859, 9399, 3262, 2764, 6863, 3794, 8924, 4831, 1261, 7922, 7411, 8436, 1272, 4861, 6397, 8958, 6914, 9989, 4875, 780, 4366, 2833, 5910, 3864, 8985, 7963, 2846, 3359, 7461, 7974, 3882, 10543, 4913, 8498, 4917, 3383, 5948, 3389, 1855, 8002, 4936, 844, 3920, 4949, 5462, 7509, 9560, 7515, 4446, 4447, 7520, 5475, 9572, 1381, 366, 6520, 3452, 389, 1413, 9095, 8584, 9609, 10119, 5519, 9107, 9619, 1429, 3995, 10651, 8607, 929, 1445, 8617, 7087, 2996, 9141, 4025, 7101, 5056, 4033, 4040, 8648, 1994, 3532, 5069, 6093, 980, 472, 10200, 2522, 3042, 3556, 9189, 6631, 2024, 2028, 4592, 3060, 3574, 1532], '4': [], '5': [8071, 9225, 13065, 13324, 10637, 8603, 10784, 11939, 8103, 12719, 7857, 12982, 8250, 8129, 11459, 8005, 10186, 11978, 10587, 12133, 13033, 10478, 9717, 7926, 10231, 12666, 11518]}
AP20795;AP20795;AP20795;;;570;;;90;;;90;;;;;;;;;750;0;0;750;{'1': [10275, 3395, 5829, 9702, 13771, 14331], '2': [4995, 13860], '3': [8014, 9155, 3910], '4': [], '5': [11648, 11523, 12933, 12681, 8202, 11147, 8992, 7973, 11686, 11180, 11181, 13111, 7997, 8895, 8516, 9797, 12233, 12619, 11345, 10071, 10721, 11625, 8046, 12143, 8180, 10874, 13822]}
AP24477;AP24477;AP24477;;;;;;;;;;;;;;;;;;0;0;0;0;{'1': [], '2': [], '3': [], '4': [], '5': []}
AP20772;AP20772;AP20772;;;180;;;360;;;;;;;;;;;;540;0;0;540;{'1': [2627], '2': [6598, 6634, 7893, 6073, 5562, 6908], '3': [], '4': [], '5': [8048]}
AP20821;AP20821;AP20821;;;4710;;;2020;;;960;;;24;;;1;;;7715;0;0;7715;{'1': [4992, 9733, 8073, 7051, 11149, 14993, 10013, 2081, 13218, 5802, 6829, 9648, 5556, 7348, 11316, 10679, 6969, 10170, 7741, 1984, 4033, 12097, 12224, 7236, 3909, 13505, 8009, 6474, 6858, 9805, 11853, 9041, 10706, 13523, 14805, 13271, 8158, 11870, 10085, 13414, 109, 14194, 8691, 3063, 6008, 9215], '2': [10496, 5639, 4616, 5384, 8328, 14987, 4755, 14612, 12183, 14108, 14624, 11685, 13482, 4653, 14639, 13492, 12730, 11713, 322, 197, 4677, 12358, 12359, 11978, 2128, 5716, 14297, 12251, 349, 11391, 3708, 14815, 4839, 7657, 618, 9834, 11626, 2928, 8180, 9974, 3964, 4991], '3': [5633, 4869, 1159, 7688, 9993, 6026, 8205, 3086, 1554, 7189, 7322, 800, 9129, 5426, 5304, 7098, 9018, 450, 5314, 5954, 5575, 2507, 3153, 4178, 1240, 480, 9697, 9066, 8427, 877, 3568, 1522], '4': [3849, 3867], '5': [8809, 12983, 2878, 11167]}
