codigo_neg,cantidad_entrega,tipo_entrega
AP23253,28,TOTAL
AP20263,30,TOTAL
AP21791,9,TOTAL
AP21134,30,TOTAL
AP21743,30,TOTAL
AP22899,1,TOTAL
AP23094,1,TOTAL
AP21458,30,TOTAL
AP-Lancetas,150,TOTAL
AP-Tiras Reactivas,150,TOTAL
AP22189,11,TOTAL
AP21190,84,TOTAL
AP22587,90,TOTAL
AP23299,90,TOTAL
AP21769,30,TOTAL
AP21458,60,TOTAL
AP24085,30,TOTAL
AP-Aguja Insulina,30,TOTAL
AP22597,56,TOTAL
AP-Tiras Reactivas,30,TOTAL
AP-Lancetas,50,TOTAL
AP23299,30,TOTAL
AP20121,60,TOTAL
AP20872,3,TOTAL
AP20281,2,TOTAL
AP22724,3,TOTAL
AP21624,14,TOTAL
AP23636,20,TOTAL
AP20498,30,TOTAL
AP22310,22,TOTAL
AP22597,56,TOTAL
AP21189,28,TOTAL
AP23297,28,TOTAL
AP21826,1,TOTAL
AP23322,1,TOTAL
AP23809,28,TOTAL
AP23301,30,TOTAL
AP23301,30,TOTAL
AP22491,60,TOTAL
AP20349,60,TOTAL
AP23279,30,TOTAL
AP22415,60,TOTAL
AP20142,30,TOTAL
AP23301,30,TOTAL
AP24191,3,TOTAL
AP21458,60,TOTAL
AP21914,60,TOTAL
AP21623,14,TOTAL
AP23636,30,TOTAL
AP21993,120,TOTAL
AP20142,60,TOTAL
AP21458,60,TOTAL
AP21458,90,TOTAL
AP21914,60,TOTAL
AP21474,60,TOTAL
AP22355,3,TOTAL
AP22491,60,TOTAL
AP20349,30,TOTAL
AP20880,120,TOTAL
AP21552,90,TOTAL
AP23299,30,TOTAL
AP20112,30,TOTAL
AP23396,60,TOTAL
AP22422,30,TOTAL
AP21994,30,TOTAL
AP23301,30,TOTAL
AP21458,30,TOTAL
AP21429,30,TOTAL
AP20044,90,TOTAL
AP22542,30,TOTAL
AP21706,14,TOTAL
AP22640,60,TOTAL
AP23167,60,TOTAL
AP24183,30,TOTAL
AP21539,180,TOTAL
AP20365,28,TOTAL
AP23556,90,TOTAL
AP20857,90,TOTAL
AP20778,60,TOTAL
AP21458,30,TOTAL
AP23299,56,TOTAL
AP22490,60,TOTAL
AP21189,56,TOTAL
AP22597,168,TOTAL
AP23297,28,TOTAL
AP22189,3,TOTAL
AP22193,2,TOTAL
AP-Aguja Insulina,120,TOTAL
AP23297,30,TOTAL
AP-Lancetas,50,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP22491,60,TOTAL
AP21189,28,TOTAL
AP22597,63,TOTAL
AP22597,49,TOTAL
AP20142,30,TOTAL
AP21190,28,TOTAL
AP21994,60,TOTAL
AP22491,60,TOTAL
AP20349,120,TOTAL
AP23299,60,TOTAL
AP23396,60,TOTAL
AP23494,30,TOTAL
AP21542,30,TOTAL
AP23297,30,TOTAL
AP22640,60,TOTAL
AP23809,60,TOTAL
AP21987,30,TOTAL
AP21190,28,TOTAL
AP21136,30,TOTAL
AP22249,30,TOTAL
AP20051,60,TOTAL
AP21542,30,TOTAL
AP22938,30,TOTAL
AP20347,30,TOTAL
AP20498,30,TOTAL
AP21333,2,TOTAL
AP20496,30,TOTAL
AP22491,60,TOTAL
AP22863,6,TOTAL
AP23253,28,TOTAL
AP23168,30,TOTAL
AP20794,30,TOTAL
AP21738,30,TOTAL
AP23450,120,TOTAL
AP21836,30,TOTAL
AP22360,30,TOTAL
AP23154,30,TOTAL
AP20044,60,TOTAL
AP23299,90,TOTAL
AP20142,90,TOTAL
AP23838,90,TOTAL
AP22867,14,TOTAL
AP21987,90,TOTAL
AP22491,180,TOTAL
AP21539,90,TOTAL
AP22422,60,TOTAL
AP23168,60,TOTAL
AP22491,60,TOTAL
AP22490,60,TOTAL
AP22987,90,TOTAL
AP20778,60,TOTAL
AP-Aguja Insulina,90,TOTAL
AP22491,30,TOTAL
AP21539,30,TOTAL
AP20778,60,TOTAL
AP21585,28,TOTAL
AP20496,60,TOTAL
AP22421,60,TOTAL
AP20821,30,TOTAL
AP21539,30,TOTAL
AP23299,30,TOTAL
AP23813,56,TOTAL
AP23946,30,TOTAL
AP22490,30,TOTAL
AP21270,1,TOTAL
AP-Tiras Reactivas,30,TOTAL
AP21189,28,TOTAL
AP20498,60,TOTAL
AP21082,30,TOTAL
AP20142,30,TOTAL
AP20778,60,TOTAL
AP21743,30,TOTAL
AP21390,9,TOTAL
AP20112,15,TOTAL
AP23240,30,TOTAL
AP21914,30,TOTAL
AP20496,30,TOTAL
AP20778,30,TOTAL
AP20778,270,TOTAL
AP23396,60,TOTAL
AP21539,30,TOTAL
AP23204,90,TOTAL
AP22491,60,TOTAL
AP22422,30,TOTAL
AP20822,30,TOTAL
AP20494,30,TOTAL
AP23556,30,TOTAL
AP22490,30,TOTAL
AP23299,30,TOTAL
AP20349,30,TOTAL
AP21190,28,TOTAL
AP23168,30,TOTAL
AP23648,30,TOTAL
AP23944,30,TOTAL
AP22491,60,TOTAL
AP21539,60,TOTAL
AP20142,60,TOTAL
AP20498,60,TOTAL
AP21189,28,TOTAL
AP20548,1,TOTAL
AP22491,30,TOTAL
AP21277,1,TOTAL
AP20498,30,TOTAL
AP22491,30,TOTAL
AP23167,30,TOTAL
AP20566,1,TOTAL
AP22043,10,TOTAL
AP21270,2,TOTAL
AP23154,10,TOTAL
AP20778,60,TOTAL
AP20794,30,TOTAL
AP23450,40,TOTAL
AP24191,1,TOTAL
AP23093,1,TOTAL
AP23104,3,TOTAL
AP20794,30,TOTAL
AP23899,30,TOTAL
AP23611,30,TOTAL
AP22491,30,TOTAL
AP21189,28,TOTAL
AP20776,30,TOTAL
AP20496,30,TOTAL
AP21874,30,TOTAL
AP21333,1,TOTAL
AP21136,60,TOTAL
AP22423,60,TOTAL
AP20242,8,TOTAL
AP20778,60,TOTAL
AP21333,1,TOTAL
AP23620,1,TOTAL
AP23152,1,TOTAL
AP22193,3,TOTAL
AP21552,90,TOTAL
AP20496,60,TOTAL
AP-Tiras Reactivas,120,TOTAL
AP21189,56,TOTAL
AP22906,60,TOTAL
AP23168,60,TOTAL
AP23556,60,TOTAL
AP22004,120,TOTAL
AP22189,2,TOTAL
AP-Lancetas,100,TOTAL
AP20044,30,TOTAL
AP21542,90,TOTAL
AP22418,90,TOTAL
AP20498,90,TOTAL
AP22481,5,TOTAL
AP21814,3,TOTAL
AP22710,60,TOTAL
AP20302,180,TOTAL
AP24438,4,TOTAL
AP20496,60,TOTAL
AP22990,30,TOTAL
AP21082,30,TOTAL
AP22838,30,TOTAL
AP21190,28,TOTAL
AP-Aguja Insulina,30,TOTAL
AP23297,30,TOTAL
AP20349,30,TOTAL
AP20496,30,TOTAL
AP20142,30,TOTAL
AP21117,1,TOTAL
AP22069,30,TOTAL
AP20044,20,TOTAL
AP21372,30,TOTAL
AP21136,30,TOTAL
AP22829,30,TOTAL
AP23299,30,TOTAL
AP22189,4,TOTAL
AP-Aguja Insulina,30,TOTAL
AP22838,30,TOTAL
AP21993,30,TOTAL
AP20496,30,TOTAL
AP22838,30,TOTAL
AP23299,60,TOTAL
AP21353,1,TOTAL
AP20051,7,TOTAL
AP21799,30,TOTAL
AP20498,30,TOTAL
AP21386,30,TOTAL
AP23946,30,TOTAL
AP21542,30,TOTAL
AP23946,60,TOTAL
AP20349,30,TOTAL
AP22342,90,TOTAL
AP20496,30,TOTAL
AP20498,90,TOTAL
AP21136,90,TOTAL
AP21162,30,TOTAL
AP23299,30,TOTAL
AP21987,30,TOTAL
AP23813,60,TOTAL
AP23299,90,TOTAL
AP23838,90,TOTAL
AP22491,180,TOTAL
AP22583,90,TOTAL
AP21333,2,TOTAL
AP21281,1,TOTAL
AP20140,85,TOTAL
AP20498,90,TOTAL
AP21255,1,TOTAL
AP22838,60,TOTAL
AP21703,15,TOTAL
AP21874,30,TOTAL
AP22491,60,TOTAL
AP21458,30,TOTAL
AP20776,30,TOTAL
AP20821,15,TOTAL
AP23556,30,TOTAL
AP22414,102,TOTAL
AP21189,28,TOTAL
AP23691,30,TOTAL
AP20654,30,TOTAL
AP21473,60,TOTAL
AP20494,30,TOTAL
AP-Tiras Reactivas,30,TOTAL
AP-Lancetas,50,TOTAL
AP21191,56,TOTAL
AP23556,60,TOTAL
AP21874,60,TOTAL
AP23299,60,TOTAL
AP23809,60,TOTAL
AP22249,30,TOTAL
AP22794,30,TOTAL
AP21082,30,TOTAL
AP23301,30,TOTAL
AP23813,60,TOTAL
AP20880,60,TOTAL
AP22491,60,TOTAL
AP20496,30,TOTAL
AP20794,30,TOTAL
AP22414,30,TOTAL
AP23049,60,TOTAL
AP23719,30,TOTAL
AP22491,60,TOTAL
AP21552,30,TOTAL
AP21029,180,TOTAL
AP20496,30,TOTAL
AP20044,40,TOTAL
AP22491,60,TOTAL
AP22490,30,TOTAL
AP20142,30,TOTAL
AP22491,30,TOTAL
AP23301,30,TOTAL
AP22537,60,TOTAL
AP20794,60,TOTAL
AP22990,28,TOTAL
AP21136,30,TOTAL
AP21136,30,TOTAL
AP22431,6,TOTAL
AP21836,90,TOTAL
AP22724,1,TOTAL
AP22987,90,TOTAL
AP22422,30,TOTAL
AP20880,30,TOTAL
AP22491,30,TOTAL
AP20494,30,TOTAL
AP20142,30,TOTAL
AP22491,30,TOTAL
AP20349,30,TOTAL
AP20496,30,TOTAL
AP21480,30,TOTAL
AP22431,2,TOTAL
AP21993,120,TOTAL
AP20281,1,TOTAL
AP21542,30,TOTAL
AP20349,30,TOTAL
AP22421,30,TOTAL
AP22421,30,TOTAL
AP20142,90,TOTAL
AP21539,90,TOTAL
AP23299,90,TOTAL
AP21552,30,TOTAL
AP21189,30,TOTAL
AP20821,30,TOTAL
AP22231,1,TOTAL
AP23322,1,TOTAL
AP21357,60,TOTAL
AP23200,30,TOTAL
AP21539,30,TOTAL
AP21114,1,TOTAL
AP20142,30,TOTAL
AP20044,30,TOTAL
AP22858,3,TOTAL
AP22414,30,TOTAL
AP21532,60,TOTAL
AP23204,90,TOTAL
AP23503,2,TOTAL
AP22829,30,TOTAL
AP22987,30,TOTAL
AP23691,30,TOTAL
AP21874,30,TOTAL
AP20498,30,TOTAL
AP-Lancetas,50,TOTAL
AP22193,2,TOTAL
AP20142,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP21539,30,TOTAL
AP20875,1,TOTAL
AP21947,90,TOTAL
AP-Aguja Insulina,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP-Lancetas,50,TOTAL
AP23847,30,TOTAL
AP23809,28,TOTAL
AP22081,30,TOTAL
AP21539,60,TOTAL
AP22640,60,TOTAL
AP21552,30,TOTAL
AP20498,30,TOTAL
AP22838,30,TOTAL
AP21061,3,TOTAL
AP24191,1,TOTAL
AP21539,30,TOTAL
AP23200,30,TOTAL
AP21333,1,TOTAL
AP22491,30,TOTAL
AP22415,30,TOTAL
AP20349,30,TOTAL
AP22858,3,TOTAL
AP23297,60,TOTAL
AP22491,60,TOTAL
AP22422,30,TOTAL
AP23200,30,TOTAL
AP22886,30,TOTAL
AP22889,30,TOTAL
AP23369,30,TOTAL
AP20496,30,TOTAL
AP23094,3,TOTAL
AP21874,30,TOTAL
AP23299,30,TOTAL
AP22838,30,TOTAL
AP22491,60,TOTAL
AP22422,40,TOTAL
AP22829,30,TOTAL
AP23297,84,TOTAL
AP22491,90,TOTAL
AP22421,90,TOTAL
AP22724,1,TOTAL
AP21623,10,TOTAL
AP20044,30,TOTAL
AP21189,28,TOTAL
AP20494,30,TOTAL
AP21328,30,TOTAL
AP21946,1,TOTAL
AP21874,30,TOTAL
AP20494,30,TOTAL
AP20044,60,TOTAL
AP20142,30,TOTAL
AP23297,28,TOTAL
AP22231,1,TOTAL
AP23204,30,TOTAL
AP21654,84,TOTAL
AP22491,60,TOTAL
AP20347,30,TOTAL
AP21542,30,TOTAL
AP23093,1,TOTAL
AP20349,90,TOTAL
AP20821,30,TOTAL
AP22897,1,TOTAL
AP20140,60,TOTAL
AP23377,28,TOTAL
AP22491,60,TOTAL
AP20142,30,TOTAL
AP21286,1,TOTAL
AP23104,3,TOTAL
AP22422,90,TOTAL
AP21992,90,TOTAL
AP22491,90,TOTAL
AP20496,90,TOTAL
AP20347,90,TOTAL
AP20349,60,TOTAL
AP22491,60,TOTAL
AP20501,60,TOTAL
AP22490,90,TOTAL
AP20349,60,TOTAL
AP22491,60,TOTAL
AP20142,30,TOTAL
AP21333,1,TOTAL
AP23691,60,TOTAL
AP20044,180,TOTAL
AP22858,2,TOTAL
AP22491,30,TOTAL
AP20496,30,TOTAL
AP20654,30,TOTAL
AP20112,30,TOTAL
AP20242,4,TOTAL
AP22740,30,TOTAL
AP20044,90,TOTAL
AP21542,60,TOTAL
AP23281,60,TOTAL
AP21874,60,TOTAL
AP22491,60,TOTAL
AP22990,56,TOTAL
AP22537,7,TOTAL
AP22072,90,TOTAL
AP21137,12,TOTAL
AP22422,60,TOTAL
AP23265,1,TOTAL
AP21532,30,TOTAL
AP22081,30,TOTAL
AP22349,30,TOTAL
AP20044,30,TOTAL
AP22422,30,TOTAL
AP21624,10,TOTAL
AP22623,20,TOTAL
AP22431,2,TOTAL
AP23691,30,TOTAL
AP21539,15,TOTAL
AP21874,30,TOTAL
AP23809,56,TOTAL
AP23299,30,TOTAL
AP22838,30,TOTAL
AP20880,60,TOTAL
AP20880,60,TOTAL
AP21136,30,TOTAL
AP21002,1,TOTAL
AP23813,63,TOTAL
AP22081,10,TOTAL
AP23168,30,TOTAL
AP22004,63,TOTAL
AP22422,30,TOTAL
AP20496,30,TOTAL
AP21874,30,TOTAL
AP22235,30,TOTAL
AP21539,30,TOTAL
AP20347,30,TOTAL
AP23946,90,TOTAL
AP23809,168,TOTAL
AP20142,60,TOTAL
AP23299,60,TOTAL
AP21874,60,TOTAL
AP22425,60,TOTAL
AP21539,60,TOTAL
AP23168,60,TOTAL
AP24438,1,TOTAL
AP20496,30,TOTAL
AP22583,30,TOTAL
AP20140,60,TOTAL
AP23279,30,TOTAL
AP21333,2,TOTAL
AP20953,20,TOTAL
AP22724,2,TOTAL
AP20646,1,TOTAL
AP23297,30,TOTAL
AP21136,30,TOTAL
AP21539,30,TOTAL
AP20592,60,TOTAL
AP24191,2,TOTAL
AP23104,3,TOTAL
AP21189,28,TOTAL
AP20395,28,TOTAL
AP20496,30,TOTAL
AP22423,30,TOTAL
AP24438,1,TOTAL
AP22421,90,TOTAL
AP21137,4,TOTAL
AP20044,40,TOTAL
AP20051,10,TOTAL
AP23279,30,TOTAL
AP20395,28,TOTAL
AP23301,30,TOTAL
AP23051,60,TOTAL
AP20142,30,TOTAL
AP22624,30,TOTAL
AP22640,60,TOTAL
AP21813,1,TOTAL
AP22906,30,TOTAL
AP21189,30,TOTAL
AP22491,30,TOTAL
AP23301,30,TOTAL
AP20496,60,TOTAL
AP22491,60,TOTAL
AP20349,60,TOTAL
AP21542,30,TOTAL
AP22491,60,TOTAL
AP23299,30,TOTAL
AP22231,1,TOTAL
AP20821,30,TOTAL
AP21532,58,TOTAL
AP20446,60,TOTAL
AP20880,30,TOTAL
AP20498,30,TOTAL
AP21189,28,TOTAL
AP22491,60,TOTAL
AP20142,30,TOTAL
AP21874,30,TOTAL
AP20044,60,TOTAL
AP22635,30,TOTAL
AP21874,30,TOTAL
AP22906,15,TOTAL
AP23167,30,TOTAL
AP22491,60,TOTAL
AP20445,60,TOTAL
AP23880,2,TOTAL
AP21532,84,TOTAL
AP20880,180,TOTAL
AP20140,90,TOTAL
AP21874,90,TOTAL
AP22858,6,TOTAL
AP20496,90,TOTAL
AP23168,90,TOTAL
AP21539,90,TOTAL
AP20044,20,TOTAL
AP21542,30,TOTAL
AP21874,15,TOTAL
AP20857,60,TOTAL
AP23367,30,TOTAL
AP22421,30,TOTAL
AP22491,30,TOTAL
AP20494,30,TOTAL
AP22587,30,TOTAL
AP22491,30,TOTAL
AP20496,30,TOTAL
AP20044,60,TOTAL
AP21189,28,TOTAL
AP20375,30,TOTAL
AP20498,60,TOTAL
AP22414,60,TOTAL
AP20776,60,TOTAL
AP21135,60,TOTAL
AP22987,60,TOTAL
AP21542,30,TOTAL
AP23809,28,TOTAL
AP23301,30,TOTAL
AP20044,60,TOTAL
AP21874,30,TOTAL
AP20395,28,TOTAL
AP20044,60,TOTAL
AP22810,30,TOTAL
AP20446,60,TOTAL
AP22491,60,TOTAL
AP21987,30,TOTAL
AP20044,90,TOTAL
AP21874,30,TOTAL
AP20498,30,TOTAL
AP21552,30,TOTAL
AP23281,30,TOTAL
AP21190,28,TOTAL
AP22422,60,TOTAL
AP22491,60,TOTAL
AP21993,60,TOTAL
AP20140,60,TOTAL
AP20344,90,TOTAL
AP23611,90,TOTAL
AP20044,270,TOTAL
AP21393,90,TOTAL
AP23396,60,TOTAL
AP22491,180,TOTAL
AP20498,90,TOTAL
AP20347,90,TOTAL
AP22990,30,TOTAL
AP20142,90,TOTAL
AP22938,30,TOTAL
AP-Tiras Reactivas,100,TOTAL
AP23301,30,TOTAL
AP21987,30,TOTAL
AP22235,30,TOTAL
AP22421,30,TOTAL
AP21552,60,TOTAL
AP20044,60,TOTAL
AP22987,60,TOTAL
AP21189,28,TOTAL
AP23299,30,TOTAL
AP20844,30,TOTAL
AP21189,28,TOTAL
AP22597,56,TOTAL
AP23299,30,TOTAL
AP20844,30,TOTAL
AP20349,30,TOTAL
AP21826,1,TOTAL
AP23847,56,TOTAL
AP20498,30,TOTAL
AP23809,28,TOTAL
AP20465,60,TOTAL
AP23299,30,TOTAL
AP21987,30,TOTAL
AP21539,60,TOTAL
AP21542,28,TOTAL
AP21136,90,TOTAL
AP23691,60,TOTAL
AP21137,4,TOTAL
AP-Aguja Insulina,60,TOTAL
AP-Tiras Reactivas,100,TOTAL
AP-Lancetas,100,TOTAL
AP21703,15,TOTAL
AP21874,30,TOTAL
AP22491,30,TOTAL
AP20496,30,TOTAL
AP23369,90,TOTAL
AP23265,2,TOTAL
AP22425,30,TOTAL
AP22491,60,TOTAL
AP20349,30,TOTAL
AP20844,14,TOTAL
AP20121,20,TOTAL
AP23809,28,TOTAL
AP21539,30,TOTAL
AP20496,30,TOTAL
AP22231,180,TOTAL
AP21136,30,TOTAL
AP21258,2,TOTAL
AP22838,30,TOTAL
AP21874,30,TOTAL
AP23299,30,TOTAL
AP22491,30,TOTAL
AP21539,30,TOTAL
AP20281,2,TOTAL
AP22858,3,TOTAL
AP21114,1,TOTAL
AP24191,3,TOTAL
AP21832,1,TOTAL
AP20778,60,TOTAL
AP22491,30,TOTAL
AP23299,30,TOTAL
AP21539,30,TOTAL
AP24531,1,TOTAL
AP23299,60,TOTAL
AP24531,1,TOTAL
AP23299,30,TOTAL
AP23104,1,TOTAL
AP22640,60,TOTAL
AP22794,30,TOTAL
AP21987,60,TOTAL
AP22423,60,TOTAL
AP21539,60,TOTAL
AP21993,30,TOTAL
AP23299,30,TOTAL
AP22491,30,TOTAL
AP20349,30,TOTAL
AP20349,30,TOTAL
AP20596,1,TOTAL
AP20142,30,TOTAL
AP21994,30,TOTAL
AP23168,30,TOTAL
AP20044,60,TOTAL
AP22375,60,TOTAL
AP23803,90,TOTAL
AP22810,56,TOTAL
AP20776,60,TOTAL
AP23301,30,TOTAL
AP20821,30,TOTAL
AP20142,30,TOTAL
AP21874,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP-Lancetas,50,TOTAL
AP21703,30,TOTAL
AP22491,30,TOTAL
AP22425,30,TOTAL
AP21539,45,TOTAL
AP-Aguja Insulina,30,TOTAL
AP21238,5,TOTAL
AP23611,30,TOTAL
AP20857,60,TOTAL
AP22491,60,TOTAL
AP20349,30,TOTAL
AP22425,30,TOTAL
AP20496,30,TOTAL
AP22491,30,TOTAL
AP20382,56,TOTAL
AP22990,28,TOTAL
AP23946,30,TOTAL
AP23050,60,TOTAL
AP23946,75,TOTAL
AP20344,90,TOTAL
AP20496,90,TOTAL
AP20498,30,TOTAL
AP21624,30,TOTAL
AP22491,60,TOTAL
AP22907,30,TOTAL
19987947,30,TOTAL
AP20142,30,TOTAL
AP21874,30,TOTAL
AP20498,30,TOTAL
AP22431,1,TOTAL
AP23301,60,TOTAL
AP20349,60,TOTAL
AP22491,120,TOTAL
AP22425,60,TOTAL
AP22009,28,TOTAL
AP20496,30,TOTAL
AP22231,1,TOTAL
AP20142,30,TOTAL
AP22421,15,TOTAL
AP22422,15,TOTAL
AP-Aguja Insulina,120,TOTAL
AP21189,28,TOTAL
AP22189,4,TOTAL
AP23299,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP20142,30,TOTAL
AP-Lancetas,50,TOTAL
AP21539,30,TOTAL
AP22491,30,TOTAL
AP22422,30,TOTAL
AP20496,30,TOTAL
AP20778,60,TOTAL
AP24531,1,TOTAL
AP20496,30,TOTAL
AP21987,30,TOTAL
AP23809,28,TOTAL
AP22414,30,TOTAL
AP21353,1,TOTAL
AP20121,20,TOTAL
AP20592,60,TOTAL
AP20349,30,TOTAL
AP23299,30,TOTAL
AP21328,30,TOTAL
AP22422,60,TOTAL
AP23299,30,TOTAL
AP22491,30,TOTAL
AP21552,30,TOTAL
AP22490,90,TOTAL
AP23297,84,TOTAL
AP21552,90,TOTAL
AP21874,90,TOTAL
AP21987,90,TOTAL
AP21189,28,TOTAL
AP24357,1,TOTAL
AP20894,21,TOTAL
AP21987,90,TOTAL
AP23299,90,TOTAL
AP20347,90,TOTAL
AP22541,2,TOTAL
AP23072,30,TOTAL
AP23299,60,TOTAL
AP21137,2,TOTAL
AP21270,3,TOTAL
AP24191,3,TOTAL
AP20496,30,TOTAL
AP21874,30,TOTAL
AP20349,30,TOTAL
AP20922,20,TOTAL
AP20776,30,TOTAL
AP21353,1,TOTAL
AP21769,30,TOTAL
AP21623,30,TOTAL
AP22623,20,TOTAL
20007636,90,TOTAL
AP20822,90,TOTAL
AP22491,180,TOTAL
AP21136,90,TOTAL
AP21189,84,TOTAL
AP22491,60,TOTAL
AP23299,30,TOTAL
AP20349,30,TOTAL
AP20142,60,TOTAL
AP22907,60,TOTAL
AP21987,60,TOTAL
AP22431,6,TOTAL
AP22104,21,TOTAL
AP20044,21,TOTAL
AP21353,3,TOTAL
AP21882,40,TOTAL
AP22349,28,TOTAL
AP23297,30,TOTAL
AP22491,60,TOTAL
AP20496,90,TOTAL
AP20044,60,TOTAL
AP21137,4,TOTAL
AP22069,30,TOTAL
AP22491,60,TOTAL
AP21189,28,TOTAL
AP20822,45,TOTAL
AP22593,224,TOTAL
AP21874,30,TOTAL
AP23301,30,TOTAL
AP22838,30,TOTAL
AP22491,60,TOTAL
AP21189,28,TOTAL
AP-Aguja Insulina,30,TOTAL
AP21623,3,TOTAL
AP23809,28,TOTAL
AP21987,30,TOTAL
AP20349,30,TOTAL
AP20044,60,TOTAL
AP21333,1,TOTAL
AP21347,10,TOTAL
AP20794,30,TOTAL
AP21333,2,TOTAL
AP21874,90,TOTAL
AP22491,90,TOTAL
AP20778,60,TOTAL
AP20496,90,TOTAL
AP20349,90,TOTAL
AP20496,30,TOTAL
AP20044,90,TOTAL
AP23161,1,TOTAL
AP23611,30,TOTAL
AP23301,30,TOTAL
AP22004,90,TOTAL
AP23301,60,TOTAL
AP20498,30,TOTAL
AP20349,30,TOTAL
AP22423,30,TOTAL
AP21539,30,TOTAL
AP23809,56,TOTAL
AP20409,21,TOTAL
AP21238,7,TOTAL
AP20140,14,TOTAL
AP21357,10,TOTAL
AP21623,30,TOTAL
AP21270,4,TOTAL
AP23299,90,TOTAL
AP21189,84,TOTAL
AP22491,180,TOTAL
AP21938,1,TOTAL
AP22491,30,TOTAL
AP23154,30,TOTAL
AP20044,60,TOTAL
AP21826,1,TOTAL
AP21874,30,TOTAL
AP21539,30,TOTAL
AP22491,60,TOTAL
AP22421,30,TOTAL
AP21624,30,TOTAL
AP23194,90,TOTAL
AP22491,90,TOTAL
AP20498,90,TOTAL
AP20496,90,TOTAL
AP22599,56,TOTAL
AP23301,30,TOTAL
AP21189,56,TOTAL
AP20142,60,TOTAL
AP20044,60,TOTAL
AP-Aguja Insulina,90,TOTAL
AP23301,30,TOTAL
AP-Tiras Reactivas,100,TOTAL
AP-Lancetas,100,TOTAL
AP22189,4,TOTAL
AP20140,10,TOTAL
AP22491,60,TOTAL
AP20880,60,TOTAL
AP21994,60,TOTAL
AP20142,60,TOTAL
AP20044,30,TOTAL
AP20494,60,TOTAL
AP24357,4,TOTAL
AP23396,60,TOTAL
AP23102,1,TOTAL
AP20498,30,TOTAL
AP22421,60,TOTAL
AP22587,30,TOTAL
AP21189,28,TOTAL
AP20776,30,TOTAL
AP20594,30,TOTAL
AP22490,30,TOTAL
AP22491,30,TOTAL
AP20140,30,TOTAL
AP23322,1,TOTAL
AP20349,30,TOTAL
AP20881,30,TOTAL
AP21238,20,TOTAL
AP23809,30,TOTAL
AP23299,30,TOTAL
AP21539,30,TOTAL
AP20654,30,TOTAL
AP21333,1,TOTAL
AP21347,10,TOTAL
AP20112,10,TOTAL
AP20142,30,TOTAL
AP22640,60,TOTAL
AP21987,60,TOTAL
AP22491,60,TOTAL
AP22587,30,TOTAL
AP22231,1,TOTAL
AP21542,30,TOTAL
AP22414,30,TOTAL
AP21238,30,TOTAL
AP20044,60,TOTAL
AP23691,90,TOTAL
AP21987,90,TOTAL
AP20496,30,TOTAL
AP20121,10,TOTAL
AP21480,90,TOTAL
AP21539,30,TOTAL
AP20496,30,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP21189,28,TOTAL
AP22491,30,TOTAL
AP22189,1,TOTAL
AP22587,30,TOTAL
AP-Lancetas,50,TOTAL
AP22422,30,TOTAL
AP20349,30,TOTAL
AP23809,60,TOTAL
AP20494,30,TOTAL
AP23204,90,TOTAL
AP22374,180,TOTAL
AP23204,90,TOTAL
AP22375,180,TOTAL
AP20496,30,TOTAL
AP23813,28,TOTAL
AP23809,28,TOTAL
AP20142,30,TOTAL
AP20494,30,TOTAL
AP21986,30,TOTAL
AP21986,30,TOTAL
AP20142,30,TOTAL
AP20494,30,TOTAL
AP21539,30,TOTAL
AP21136,30,TOTAL
AP21986,30,TOTAL
AP20121,10,TOTAL
AP20654,30,TOTAL
AP21333,2,TOTAL
AP22425,30,TOTAL
AP22414,60,TOTAL
AP-Tiras Reactivas,50,TOTAL
AP-Lancetas,50,TOTAL
AP21475,30,TOTAL
AP24085,30,TOTAL
AP22597,168,TOTAL
AP20142,90,TOTAL
AP-Aguja Insulina,100,TOTAL
Ap-Glucometro,1,TOTAL
AP-Tiras Reactivas,100,TOTAL
AP-Lancetas,90,TOTAL
AP22004,90,TOTAL
AP20998,20,TOTAL
AP22990,28,TOTAL
AP21191,56,TOTAL
AP20496,30,TOTAL
AP23093,1,TOTAL
AP23792,3,TOTAL
AP22491,90,TOTAL
AP21190,84,TOTAL
AP20446,60,TOTAL
36995,60,TOTAL
AP22838,60,TOTAL
AP20498,30,TOTAL
AP21874,30,TOTAL
AP23301,30,TOTAL
AP22491,30,TOTAL
AP21189,28,TOTAL
AP20916,10,TOTAL
AP22349,112,TOTAL
AP21162,30,TOTAL
AP20822,30,TOTAL
AP21114,1,TOTAL
AP22725,1,TOTAL
AP22829,30,TOTAL
AP24085,30,TOTAL
AP22724,1,TOTAL
AP21876,2,TOTAL
AP22421,30,TOTAL
AP21987,30,TOTAL
AP23809,28,TOTAL
AP23301,60,TOTAL
AP23168,150,TOTAL
AP20875,1,TOTAL
AP21542,30,TOTAL
AP21539,30,TOTAL
AP20875,1,TOTAL
AP21539,30,TOTAL
AP20922,30,TOTAL
AP22730,30,TOTAL
AP22724,1,TOTAL
AP23450,100,TOTAL
AP20682,3,TOTAL
AP23093,3,TOTAL
AP20140,90,TOTAL
AP22809,84,TOTAL
